 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,15.736,127.054,1999.281,37735.000
2,PMEGFP:0003-0591-0613,1573.623,395.422,622245.182,11744433.000
3,PMEGFP:0003-0419-0686,1062.239,545.823,579794.727,10943211.000
4,PMEGFP:0003-0422-0191,782.970,1025.861,803218.129,15160168.000
5,PMEGFP:0003-0418-0382,1066.372,948.729,1011697.177,19095061.000
6,PMEGFP:0003-0204-0810,396.200,434.781,172260.352,3251291.000
7,PMEGFP:0003-0144-0738,734.809,389.140,285943.386,5396977.000
8,Tf633:background,15.736,108.519,1707.614,32230.000
9,Tf633:0003-0591-0613,1573.623,447.145,703637.669,13280658.000
10,Tf633:0003-0419-0686,1062.239,441.692,469182.061,8855476.000
11,Tf633:0003-0422-0191,782.970,380.657,298042.970,5625348.000
12,Tf633:0003-0418-0382,1066.372,945.915,1008697.011,19038435.000
13,Tf633:0003-0204-0810,396.200,500.759,198400.892,3744675.000
14,Tf633:0003-0144-0738,734.809,584.645,429602.867,8108447.000
