 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,4.186,120.291,503.489,9503.000
2,PMEGFP:0003-0175-0318,420.466,576.452,242378.769,4574726.000
3,PMEGFP:0003-0352-0280,478.694,919.034,439935.867,8303475.000
4,PMEGFP:0003-0354-0542,353.656,1005.400,355565.466,6711044.000
5,PMEGFP:0003-0321-0920,700.742,455.545,319219.666,6025043.000
6,PMEGFP:0003-0926-0332,389.949,920.446,358926.600,6774483.000
7,Tf633:background,4.186,103.848,434.665,8204.000
8,Tf633:0003-0175-0318,420.466,250.936,105510.221,1991430.000
9,Tf633:0003-0352-0280,478.694,200.752,96098.580,1813792.000
10,Tf633:0003-0354-0542,353.656,187.333,66251.410,1250448.000
11,Tf633:0003-0321-0920,700.742,219.701,153953.857,2905769.000
12,Tf633:0003-0926-0332,389.949,139.473,54387.437,1026524.000
