 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,2.543,122.375,311.217,5874.000
2,PMEGFP:0003-0079-0467,312.701,2030.485,634933.769,11983921.000
3,PMEGFP:0003-0196-0695,226.234,1863.028,421479.804,7955130.000
4,PMEGFP:0003-0863-0634,470.216,525.182,246949.220,4660990.000
5,PMEGFP:0003-0706-0731,495.542,303.712,150501.859,2840615.000
6,PMEGFP:0003-0722-0330,537.345,483.753,259942.401,4906227.000
7,PMEGFP:0003-0253-0400,464.547,329.362,153004.311,2887847.000
8,PMEGFP:0003-0643-0468,404.519,242.058,97916.874,1848111.000
9,PMEGFP:0003-0906-0191,745.883,423.459,315851.009,5961462.000
10,PMEGFP:0003-0596-0678,471.859,355.507,167748.976,3166142.000
11,Tf633:background,2.543,113.125,287.693,5430.000
12,Tf633:0003-0079-0467,312.701,558.614,174679.040,3296942.000
13,Tf633:0003-0196-0695,226.234,243.610,55112.869,1040216.000
14,Tf633:0003-0863-0634,470.216,437.545,205740.719,3883209.000
15,Tf633:0003-0706-0731,495.542,361.576,179176.216,3381823.000
16,Tf633:0003-0722-0330,537.345,249.849,134254.886,2533965.000
17,Tf633:0003-0253-0400,464.547,402.423,186944.564,3528445.000
18,Tf633:0003-0643-0468,404.519,256.854,103902.266,1961081.000
19,Tf633:0003-0906-0191,745.883,212.931,158821.644,2997645.000
20,Tf633:0003-0596-0678,471.859,585.857,276441.622,5217638.000
