 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,17.802,129.039,2297.147,43357.000
2,PMEGFP:0003-0112-0524,1170.587,415.058,485861.580,9170290.000
3,PMEGFP:0003-0207-0471,684.635,364.594,249613.851,4711283.000
4,PMEGFP:0003-0495-0465,278.315,403.355,112259.775,2118823.000
5,PMEGFP:0003-0877-0261,779.314,935.484,729035.823,13760030.000
6,PMEGFP:0003-0839-0398,1007.932,493.950,497868.498,9396912.000
7,PMEGFP:0003-0795-0818,559.491,310.196,173552.215,3275674.000
8,PMEGFP:0003-0640-0239,398.797,431.708,172163.501,3249463.000
9,PMEGFP:0003-0651-0157,328.595,476.520,156582.248,2955378.000
10,PMEGFP:0003-0608-0124,422.903,444.395,187935.965,3547157.000
11,PMEGFP:0003-0870-0155,523.940,364.270,190855.758,3602266.000
12,Tf633:background,17.802,117.432,2090.516,39457.000
13,Tf633:0003-0112-0524,1170.587,513.224,600773.588,11339172.000
14,Tf633:0003-0207-0471,684.635,439.088,300614.935,5673892.000
15,Tf633:0003-0495-0465,278.315,1082.672,301323.995,5687275.000
16,Tf633:0003-0877-0261,779.314,687.937,536119.378,10118870.000
17,Tf633:0003-0839-0398,1007.932,820.201,826707.443,15603512.000
18,Tf633:0003-0795-0818,559.491,791.439,442803.102,8357592.000
19,Tf633:0003-0640-0239,398.797,236.461,94299.730,1779840.000
20,Tf633:0003-0651-0157,328.595,286.680,94201.713,1777990.000
21,Tf633:0003-0608-0124,422.903,234.026,98970.583,1867999.000
22,Tf633:0003-0870-0155,523.940,419.880,219992.120,4152194.000
