 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,7.206,115.993,835.793,15775.000
2,PMEGFP:0003-0116-0833,746.730,3436.451,2566102.061,48433342.000
3,PMEGFP:0003-0219-0836,348.199,4173.491,1453203.859,27428184.000
4,PMEGFP:0003-0162-0726,750.386,1515.133,1136934.291,21458822.000
5,PMEGFP:0003-0292-0748,645.164,1219.143,786546.557,14845504.000
6,PMEGFP:0003-0347-0631,530.775,5688.397,3019259.462,56986364.000
7,PMEGFP:0003-0568-0093,311.747,574.961,179242.391,3383072.000
8,Tf633:background,7.206,101.728,733.008,13835.000
9,Tf633:0003-0116-0833,746.730,277.407,207147.978,3909770.000
10,Tf633:0003-0219-0836,348.199,218.961,76241.881,1439011.000
11,Tf633:0003-0162-0726,750.386,359.810,269996.663,5095994.000
12,Tf633:0003-0292-0748,645.164,216.775,139855.098,2639665.000
13,Tf633:0003-0347-0631,530.775,218.249,115840.944,2186415.000
14,Tf633:0003-0568-0093,311.747,408.243,127268.343,2402099.000
