 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,11.444,127.931,1464.055,27633
2,PMEGFP:0003-0197-0687,512.814,937.526,480776.619,9074315
3,PMEGFP:0003-0076-0730,567.969,416.861,236764.199,4468755
4,PMEGFP:0003-0338-0810,386.346,943.225,364410.994,6877997
5,PMEGFP:0003-0559-0919,712.451,1017.314,724786.391,13679825
6,PMEGFP:0003-0291-0578,464.812,1426.268,662946.962,12512650
7,PMEGFP:0003-0298-0496,280.54,1457.73,408952.071,7718678
8,PMEGFP:0003-0184-0420,583.969,1329.285,776261.453,14651380
9,PMEGFP:0003-0164-0279,625.189,596.512,372932.959,7038843
10,PMEGFP:0003-0380-0110,691.152,600.889,415305.53,7838595
11,PMEGFP:0003-0684-0129,582.327,766.124,446134.618,8420472
12,PMEGFP:0003-0861-0436,633.931,598.861,379636.524,7165368
13,PMEGFP:0003-0870-0355,591.916,436.113,258142.757,4872260
14,PMEGFP:0003-0855-0251,664.926,4522.83,3007346.322,56761512
15,PMEGFP:0003-0856-0145,581.797,4192.841,2439381.818,46041588
16,Tf633:background,11.444,132.218,1513.117,28559
17,Tf633:0003-0197-0687,512.814,204.753,105000.268,1981805
18,Tf633:0003-0076-0730,567.969,194.357,110388.711,2083508
19,Tf633:0003-0338-0810,386.346,297.553,114958.473,2169759
20,Tf633:0003-0559-0919,712.451,199.919,142432.679,2688315
21,Tf633:0003-0291-0578,464.812,357.577,166205.977,3137019
22,Tf633:0003-0298-0496,280.54,594.374,166745.812,3147208
23,Tf633:0003-0184-0420,583.969,327.228,191090.84,3606703
24,Tf633:0003-0164-0279,625.189,329.641,206087.964,3889763
25,Tf633:0003-0380-0110,691.152,167.429,115718.608,2184106
26,Tf633:0003-0684-0129,582.327,296.652,172748.37,3260502
27,Tf633:0003-0861-0436,633.931,204.644,129730.529,2448571
28,Tf633:0003-0870-0355,591.916,167.213,98976.199,1868105
29,Tf633:0003-0855-0251,664.926,211.999,140963.484,2660585
30,Tf633:0003-0856-0145,581.797,274.169,159510.571,3010648
