 ,Label,Area,Mean,IntDen,RawIntDen
1,C1-ActiveImage:background,13.308,120.609,1605.057,123383.000
2,C1-ActiveImage:0003-1200-2124,425.581,397.869,169325.466,13016285.000
3,C1-ActiveImage:0003-1411-2283,620.361,342.138,212248.715,16315855.000
4,C1-ActiveImage:0003-1021-1708,960.591,343.240,329713.564,25345542.000
5,C1-ActiveImage:0003-0372-0336,673.866,274.999,185312.570,14245236.000
6,C1-ActiveImage:0003-0703-1390,550.114,598.438,329208.669,25306730.000
7,C1-ActiveImage:0003-0843-1435,367.471,446.085,163923.119,12600999.000
8,C1-ActiveImage:0003-0673-1681,433.035,553.217,239562.177,18415479.000
9,C1-ActiveImage:0003-0396-2383,800.194,492.404,394018.199,30288729.000
10,C1-ActiveImage:0003-1422-1276,897.837,526.948,473113.679,36368909.000
