 ,Label,Area,Mean,IntDen,RawIntDen
1,C1-ActiveImage:background,6.947,150.371,1044.576,80298
2,C1-ActiveImage:0003-0736-2412,895.105,228.970,204952.464,15754982
3,C1-ActiveImage:0003-0735-2173,368.486,191.604,70603.440,5427385
4,C1-ActiveImage:0003-1087-2253,424.449,244.072,103596.362,7963597
5,C1-ActiveImage:0003-1320-2073,486.111,397.492,193225.032,14853478
6,C1-ActiveImage:0003-1293-1746,796.876,270.038,215186.947,16541721
7,C1-ActiveImage:0003-0820-1186,397.092,208.571,82821.743,6366623
8,C1-ActiveImage:0003-0550-1830,297.770,389.022,115839.148,8904717
9,C1-ActiveImage:0003-0385-0847,497.740,301.231,149934.743,11525693
10,C1-ActiveImage:0003-1669-0210,634.879,362.826,230350.597,17707372
11,C1-ActiveImage:0003-1699-1126,814.087,823.640,670514.465,51543383
12,C1-ActiveImage:0003-0304-1045,331.059,462.846,153229.583,11778972
13,C1-ActiveImage:0003-2046-1701,1127.975,348.145,392698.709,30187298
14,C1-ActiveImage:0003-1806-1705,685.535,237.009,162477.887,12489902
15,C1-ActiveImage:0003-1696-1423,636.244,230.116,146409.843,11254729
