 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,1.245,137.690,171.362,3993.000
2,H2BRFP:0003-0582-0571,852.388,2922.547,2491144.660,58047623.000
3,H2BRFP:0003-0529-0520,866.164,1055.347,914103.549,21300063.000
4,H2BRFP:0003-0505-0370,1304.117,1018.392,1328102.440,30946894.000
5,H2BRFP:0003-0801-0777,835.093,880.017,734896.009,17124243.000
6,H2BRFP:0003-0678-0870,867.881,1426.948,1238420.521,28857163.000
7,H2BRFP:0003-0196-0452,628.155,2972.256,1867036.471,43504912.000
8,H2BRFP:0003-0136-0518,655.706,4498.351,2949597.777,68730308.000
9,H2BRFP:0003-0636-0719,924.529,693.148,640835.762,14932490.000
10,Dex488:background,1.245,519.310,646.308,15060.000
11,Dex488:0003-0582-0571,852.388,1215.970,1036478.478,24151593.000
12,Dex488:0003-0529-0520,866.164,930.568,806025.114,18781664.000
13,Dex488:0003-0505-0370,1304.117,1195.241,1558733.902,36320973.000
14,Dex488:0003-0801-0777,835.093,1042.813,870846.323,20292101.000
15,Dex488:0003-0678-0870,867.881,966.256,838594.957,19540593.000
16,Dex488:0003-0196-0452,628.155,1086.516,682500.049,15903334.000
17,Dex488:0003-0136-0518,655.706,1222.477,801585.975,18678225.000
18,Dex488:0003-0636-0719,924.529,724.909,670200.029,15616724.000
