 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,4.463,145.750,650.514,15158.000
2,H2BRFP:0003-0582-0839,860.456,2629.630,2262682.320,52724088.000
3,H2BRFP:0003-0726-0823,1098.938,5131.648,5639363.504,131406117.000
4,H2BRFP:0003-0612-0585,904.316,1627.040,1471358.264,34284982.000
5,H2BRFP:0003-0690-0449,710.810,2967.298,2109184.832,49147353.000
6,H2BRFP:0003-0623-0405,288.221,7197.148,2074367.031,48336043.000
7,H2BRFP:0003-0852-0171,624.121,1287.989,803860.541,18731226.000
8,H2BRFP:0003-0912-0672,602.362,729.999,439723.748,10246261.000
9,H2BRFP:0003-0874-0336,635.665,5737.778,3647303.615,84987961.000
10,H2BRFP:0003-0478-0130,549.877,856.779,471122.855,10977910.000
11,H2BRFP:0003-0335-0111,588.458,809.942,476616.773,11105927.000
12,H2BRFP:0003-0299-0231,1019.845,1847.204,1883860.733,43896944.000
13,H2BRFP:0003-0067-0271,771.450,1406.530,1085067.401,25283792.000
14,Dex488:background,4.463,632.625,2823.542,65793.000
15,Dex488:0003-0582-0839,860.456,1120.954,964532.175,22475130.000
16,Dex488:0003-0726-0823,1098.938,1266.017,1391274.490,32418903.000
17,Dex488:0003-0612-0585,904.316,1165.472,1053955.099,24558826.000
18,Dex488:0003-0690-0449,710.810,1061.609,754602.221,17583429.000
19,Dex488:0003-0623-0405,288.221,1857.980,535508.299,12478193.000
20,Dex488:0003-0852-0171,624.121,721.374,450224.664,10490949.000
21,Dex488:0003-0912-0672,602.362,882.448,531553.461,12386039.000
22,Dex488:0003-0874-0336,635.665,1364.247,867203.738,20207223.000
23,Dex488:0003-0478-0130,549.877,1363.802,749923.227,17474401.000
24,Dex488:0003-0335-0111,588.458,1471.789,866085.617,20181169.000
25,Dex488:0003-0299-0231,1019.845,1302.678,1328529.235,30956839.000
26,Dex488:0003-0067-0271,771.450,1404.049,1083153.368,25239192.000
