 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,7.596,141.034,1071.300,24963.000
2,H2BRFP:0003-0565-0555,939.249,4039.011,3793638.457,88397795.000
3,H2BRFP:0003-0726-0494,1023.578,2134.995,2185334.582,50921763.000
4,H2BRFP:0003-0914-0321,1675.337,3078.808,5158039.541,120190505.000
5,H2BRFP:0003-0597-0700,798.744,7307.346,5836697.920,136004322.000
6,H2BRFP:0003-0486-0366,881.356,3506.833,3090768.979,72019821.000
7,Dex488:background,7.596,530.062,4026.378,93821.000
8,Dex488:0003-0565-0555,939.249,1745.889,1639824.861,38210521.000
9,Dex488:0003-0726-0494,1023.578,1042.619,1067202.523,24867512.000
10,Dex488:0003-0914-0321,1675.337,1403.953,2352093.313,54807506.000
11,Dex488:0003-0597-0700,798.744,1679.920,1341826.097,31266677.000
12,Dex488:0003-0486-0366,881.356,1272.936,1121909.742,26142277.000
