 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,1.459,140.735,205.351,4785.000
2,H2BRFP:0003-0280-0431,1653.364,3892.627,6435929.090,149967359.000
3,H2BRFP:0003-0506-0542,1208.115,2936.129,3547181.505,82654957.000
4,H2BRFP:0003-0661-0640,1059.756,1185.761,1256617.694,29281186.000
5,H2BRFP:0003-0689-0876,1100.397,1944.519,2139743.738,49859424.000
6,H2BRFP:0003-0857-0766,1438.829,3969.840,5711920.451,133096809.000
7,H2BRFP:0003-0774-0437,1262.103,987.147,1245881.644,29031019.000
8,H2BRFP:0003-0930-0483,922.298,5408.926,4988639.788,116243222.000
9,H2BRFP:0003-0390-0669,1238.929,1122.476,1390667.364,32404756.000
10,H2BRFP:0003-0516-0707,914.144,2383.941,2179264.695,50780325.000
11,Dex488:background,1.459,465.294,678.924,15820.000
12,Dex488:0003-0280-0431,1653.364,1230.563,2034568.025,47408663.000
13,Dex488:0003-0506-0542,1208.115,1110.394,1341484.061,31258707.000
14,Dex488:0003-0661-0640,1059.756,1021.719,1082772.536,25230318.000
15,Dex488:0003-0689-0876,1100.397,971.234,1068743.234,24903413.000
16,Dex488:0003-0857-0766,1438.829,1467.593,2111615.739,49203997.000
17,Dex488:0003-0774-0437,1262.103,1229.552,1551820.639,36159883.000
18,Dex488:0003-0930-0483,922.298,1319.727,1217180.980,28362248.000
19,Dex488:0003-0390-0669,1238.929,1327.970,1645260.028,38337169.000
20,Dex488:0003-0516-0707,914.144,1260.751,1152507.830,26855261.000
