 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,1.888,163.341,308.434,7187.000
2,H2BRFP:0003-0128-0667,1487.667,2136.011,3177672.418,74044809.000
3,H2BRFP:0003-0379-0643,1083.789,1916.605,2077195.379,48401948.000
4,H2BRFP:0003-0251-0466,753.897,5976.390,4505583.797,104987251.000
5,H2BRFP:0003-0262-0187,1294.847,1359.798,1760731.178,41027830.000
6,H2BRFP:0003-0468-0290,1096.234,1944.289,2131396.624,49664923.000
7,H2BRFP:0003-0439-0460,931.224,1855.880,1728240.557,40270747.000
8,H2BRFP:0002-0802-0551,1718.553,3501.984,6018344.221,140236969.000
9,H2BRFP:0002-0894-0403,668.967,2091.341,1399038.554,32599818.000
10,H2BRFP:0002-0651-0279,811.962,3145.833,2554296.111,59519152.000
11,H2BRFP:0002-0816-0884,983.710,2073.472,2039695.057,47528131.000
12,H2BRFP:0002-0771-0730,1206.871,380.694,459448.929,10705889.000
13,H2BRFP:0002-0276-0766,1376.473,1459.929,2009552.904,46825771.000
14,Dex488:background,1.888,492.023,929.078,21649.000
15,Dex488:0003-0128-0667,1487.667,964.851,1435377.066,33446563.000
16,Dex488:0003-0379-0643,1083.789,1158.210,1255255.512,29249445.000
17,Dex488:0003-0251-0466,753.897,1162.268,876230.463,20417560.000
18,Dex488:0003-0262-0187,1294.847,845.497,1094790.258,25510350.000
19,Dex488:0003-0468-0290,1096.234,942.760,1033485.463,24081851.000
20,Dex488:0003-0439-0460,931.224,1358.884,1265425.763,29486428.000
21,Dex488:0002-0802-0551,1718.553,1066.270,1832440.544,42698772.000
22,Dex488:0002-0894-0403,668.967,888.687,594502.737,13852857.000
23,Dex488:0002-0651-0279,811.962,938.874,762329.935,17763497.000
24,Dex488:0002-0816-0884,983.710,1088.077,1070351.708,24940893.000
25,Dex488:0002-0771-0730,1206.871,890.841,1075129.837,25052231.000
26,Dex488:0002-0276-0766,1376.473,1347.970,1855443.698,43234782.000
