 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,4.807,138.295,664.719,15489.000
2,H2BRFP:0003-0634-0435,1192.580,586.825,699835.435,16307276.000
3,H2BRFP:0003-0576-0542,937.146,1542.808,1445837.384,33690305.000
4,H2BRFP:0003-0470-0607,695.360,2006.694,1395375.241,32514457.000
5,H2BRFP:0003-0399-0514,588.930,1149.164,676776.705,15769971.000
6,Dex488:background,4.807,532.830,2561.070,59677.000
7,Dex488:0003-0634-0435,1192.580,1192.226,1421824.341,33130763.000
8,Dex488:0003-0576-0542,937.146,1138.983,1067394.184,24871978.000
9,Dex488:0003-0470-0607,695.360,1005.353,699082.525,16289732.000
10,Dex488:0003-0399-0514,588.930,900.814,530516.493,12361876.000
