 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,2.403,141.143,339.204,7904
2,H2BRFP:0003-0385-0940,616.868,5448.635,3361087.911,78318681
3,H2BRFP:0003-0337-0494,651.715,2845.116,1854205.285,43205925
4,H2BRFP:0003-0500-0559,613.821,2671.893,1640063.643,38216085
5,H2BRFP:0003-0583-0630,376.240,3428.344,1289881.909,30056295
6,H2BRFP:0003-0502-0386,488.851,2525.554,1234619.320,28768589
7,H2BRFP:0003-0645-0458,473.787,2377.498,1126428.790,26247578
8,H2BRFP:0003-0732-0545,363.537,4639.268,1686547.731,39299238
9,H2BRFP:0003-0714-0815,589.445,886.684,522651.106,12178600
10,H2BRFP:0003-0429-0280,685.704,1798.154,1233002.177,28730907
11,H2BRFP:0003-0645-0146,428.898,3432.298,1472105.037,34302383
12,H2BRFP:0003-0717-0280,782.479,3062.791,2396569.383,55843869
13,Dex488:background,2.403,688.768,1655.295,38571
14,Dex488:0003-0385-0940,616.868,1227.790,757383.963,17648248
15,Dex488:0003-0337-0494,651.715,1031.304,672116.894,15661390
16,Dex488:0003-0500-0559,613.821,1190.647,730843.839,17029821
17,Dex488:0003-0583-0630,376.240,1280.176,481654.026,11223303
18,Dex488:0003-0502-0386,488.851,1062.560,519433.299,12103620
19,Dex488:0003-0645-0458,473.787,859.358,407153.005,9487311
20,Dex488:0003-0732-0545,363.537,1097.413,398950.645,9296183
21,Dex488:0003-0714-0815,589.445,894.636,527338.769,12287830
22,Dex488:0003-0429-0280,685.704,864.314,592664.107,13810014
23,Dex488:0003-0645-0146,428.898,1120.794,480706.323,11201220
24,Dex488:0003-0717-0280,782.479,1202.931,941268.137,21933041
