 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,1.545,137.778,212.861,4960.000
2,H2BRFP:0003-0112-0450,1125.031,2189.323,2463055.328,57393097.000
3,H2BRFP:0003-0224-0396,851.101,3552.041,3023145.472,70444086.000
4,H2BRFP:0003-0335-0456,701.411,1348.749,946028.070,22043955.000
5,H2BRFP:0003-0286-0600,1848.544,3267.622,6040341.693,140749545.000
6,H2BRFP:0003-0793-0718,1682.160,1120.753,1885286.730,43930172.000
7,H2BRFP:0003-0812-0325,658.324,867.295,570961.121,13304300.000
8,Dex488:background,1.545,507.222,783.638,18260.000
9,Dex488:0003-0112-0450,1125.031,987.192,1110621.584,25879245.000
10,Dex488:0003-0224-0396,851.101,1296.494,1103447.265,25712072.000
11,Dex488:0003-0335-0456,701.411,1006.124,705707.139,16444096.000
12,Dex488:0003-0286-0600,1848.544,1344.802,2485925.831,57926016.000
13,Dex488:0003-0793-0718,1682.160,958.547,1612429.001,37572154.000
14,Dex488:0003-0812-0325,658.324,947.223,623580.070,14530405.000
