 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,1.330,145.774,193.935,4519.000
2,H2BRFP:0003-0153-0630,436.751,3377.256,1475021.062,34370331.000
3,H2BRFP:0003-0396-0966,393.965,3767.453,1484243.181,34585221.000
4,H2BRFP:0003-0592-0956,623.992,1185.131,739512.176,17231807.000
5,H2BRFP:0003-0944-0837,443.961,1628.990,723208.265,16851900.000
6,H2BRFP:0003-0400-0525,684.803,2714.335,1858785.145,43312643.000
7,H2BRFP:0003-0707-0467,569.747,1708.786,973575.293,22685849.000
8,H2BRFP:0003-0690-0302,594.208,2351.952,1397549.814,32565128.000
9,H2BRFP:0003-0573-0449,516.789,1413.491,730476.267,17021256.000
10,H2BRFP:0003-0520-0170,577.214,2360.526,1362528.593,31749078.000
11,Dex488:background,1.330,511.774,680.855,15865.000
12,Dex488:0003-0153-0630,436.751,1617.214,706320.530,16458389.000
13,Dex488:0003-0396-0966,393.965,1292.931,509368.963,11869105.000
14,Dex488:0003-0592-0956,623.992,1106.305,690325.268,16085674.000
15,Dex488:0003-0944-0837,443.961,1186.049,526559.767,12269678.000
16,Dex488:0003-0400-0525,684.803,1202.156,823240.208,19182803.000
17,Dex488:0003-0707-0467,569.747,918.746,523452.425,12197272.000
18,Dex488:0003-0690-0302,594.208,1230.498,731172.229,17037473.000
19,Dex488:0003-0573-0449,516.789,1237.992,639780.212,14907894.000
20,Dex488:0003-0520-0170,577.214,1049.277,605656.999,14112769.000
