 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,2.918,137.456,401.131,9347
2,H2BRFP:0003-0651-0672,953.154,3569.008,3401814.365,79267672
3,H2BRFP:0003-0432-0631,688.236,2274.474,1565376.111,36475747
4,H2BRFP:0003-0488-0252,747.202,6816.216,5093092.461,118677135
5,H2BRFP:0003-0688-0371,753.983,1208.017,910823.987,21223644
6,Dex488:background,2.918,565.088,1649.072,38426
7,Dex488:0003-0651-0672,953.154,1516.163,1445136.745,33673979
8,Dex488:0003-0432-0631,688.236,1225.540,843461.063,19653981
9,Dex488:0003-0488-0252,747.202,1632.977,1220164.296,28431764
10,Dex488:0003-0688-0371,753.983,1205.197,908698.338,21174113
