 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,2.275,140.415,319.377,7442.000
2,H2BRFP:0003-0260-0772,809.473,1750.444,1416937.077,33016882.000
3,H2BRFP:0003-0401-0842,710.767,1907.604,1355861.966,31593735.000
4,H2BRFP:0003-0525-0768,423.662,1796.254,761005.004,17732624.000
5,H2BRFP:0003-0526-0895,390.617,1838.375,718101.016,16732893.000
6,H2BRFP:0003-0331-0526,717.634,2484.891,1783241.276,41552351.000
7,H2BRFP:0003-0539-0477,488.894,2331.336,1139775.521,26558578.000
8,H2BRFP:0003-0436-0581,494.129,2078.042,1026821.968,23926581.000
9,H2BRFP:0003-0446-0201,740.508,4522.678,3349077.141,78038811.000
10,H2BRFP:0003-0568-0276,502.240,3285.170,1649945.202,38446341.000
11,H2BRFP:0003-0310-0397,573.094,754.621,432468.792,10077209.000
12,Dex488:background,2.275,437.623,995.383,23194.000
13,Dex488:0003-0260-0772,809.473,1135.341,919028.021,21414811.000
14,Dex488:0003-0401-0842,710.767,1341.835,953731.881,22223466.000
15,Dex488:0003-0525-0768,423.662,1197.106,507168.512,11817831.000
16,Dex488:0003-0526-0895,390.617,1153.054,450402.850,10495101.000
17,Dex488:0003-0331-0526,717.634,1165.603,836475.487,19491206.000
18,Dex488:0003-0539-0477,488.894,1080.569,528283.255,12309838.000
19,Dex488:0003-0436-0581,494.129,1146.523,566530.607,13201062.000
20,Dex488:0003-0446-0201,740.508,1226.094,907931.566,21156246.000
21,Dex488:0003-0568-0276,502.240,1174.324,589793.015,13743113.000
22,Dex488:0003-0310-0397,573.094,877.781,503050.853,11721883.000
