 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,5.794,140.970,816.726,19031.000
2,H2BRFP:0003-0268-0905,991.735,994.852,986629.855,22990041.000
3,H2BRFP:0003-0625-0682,1337.505,1074.469,1437108.021,33486897.000
4,H2BRFP:0003-0468-0324,1625.640,2336.248,3797898.682,88497065.000
5,H2BRFP:0003-0636-0216,1814.469,517.079,938223.065,21862086.000
6,H2BRFP:0003-0803-0375,890.841,842.269,750327.834,17483829.000
7,H2BRFP:0003-0957-0736,750.636,1091.312,819177.867,19088144.000
8,H2BRFP:0003-0885-0540,1117.478,3711.421,4147429.988,96641699.000
9,H2BRFP:0003-0415-0819,1204.510,1180.861,1422358.940,33143220.000
10,H2BRFP:0003-0558-0890,754.498,1195.652,902116.726,21020751.000
11,H2BRFP:0003-0261-0560,1285.234,560.523,720403.134,16786536.000
12,H2BRFP:0003-0152-0429,833.205,1134.144,944974.237,22019399.000
13,Dex488:background,5.794,503.985,2919.887,68038.000
14,Dex488:0003-0268-0905,991.735,988.414,980245.054,22841265.000
15,Dex488:0003-0625-0682,1337.505,1099.652,1470790.964,34271763.000
16,Dex488:0003-0468-0324,1625.640,1084.567,1763115.307,41083384.000
17,Dex488:0003-0636-0216,1814.469,827.785,1501990.298,34998757.000
18,Dex488:0003-0803-0375,890.841,735.998,655656.555,15277838.000
19,Dex488:0003-0957-0736,750.636,1089.542,817849.202,19057184.000
20,Dex488:0003-0885-0540,1117.478,1201.450,1342592.998,31284547.000
21,Dex488:0003-0415-0819,1204.510,1089.684,1312535.774,30584166.000
22,Dex488:0003-0558-0890,754.498,953.974,719771.245,16771812.000
23,Dex488:0003-0261-0560,1285.234,812.534,1044296.572,24333767.000
24,Dex488:0003-0152-0429,833.205,1070.466,891917.806,20783100.000
