 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,5.150,147.192,758.017,17663
2,H2BRFP:0003-0153-0335,1791.552,1924.408,3447677.036,80336345
3,H2BRFP:0003-0322-0233,1031.947,1793.410,1850704.321,43124347
4,H2BRFP:0003-0638-0489,1565.129,1327.158,2077174.179,48401454
5,H2BRFP:0003-0694-0176,708.493,1936.653,1372104.336,31972208
6,H2BRFP:0003-0536-0786,642.660,1229.925,790423.473,18418121
7,H2BRFP:0003-0432-0796,718.063,3765.052,2703543.501,62996853
8,H2BRFP:0003-0456-0673,1268.969,3662.102,4647094.891,108284684
9,Dex488:background,5.150,647.267,3333.335,77672
10,Dex488:0003-0153-0335,1791.552,909.092,1628685.234,37950950
11,Dex488:0003-0322-0233,1031.947,1196.987,1235226.532,28782738
12,Dex488:0003-0638-0489,1565.129,991.931,1552500.035,36175714
13,Dex488:0003-0694-0176,708.493,892.022,631990.957,14726392
14,Dex488:0003-0536-0786,642.660,771.928,496087.249,11559620
15,Dex488:0003-0432-0796,718.063,1168.606,839132.259,19553113
16,Dex488:0003-0456-0673,1268.969,1247.513,1583056.323,36887724
