 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,2.875,139.045,399.801,9316.000
2,H2BRFP:0003-0093-0288,466.535,2890.926,1348717.602,31427260.000
3,H2BRFP:0003-0291-0310,777.243,1388.920,1079528.594,25154729.000
4,H2BRFP:0003-0394-0091,464.432,1470.967,683163.996,15918805.000
5,H2BRFP:0003-0588-0623,545.928,1591.867,869045.630,20250142.000
6,H2BRFP:0003-0701-0754,867.237,2131.074,1848146.770,43064752.000
7,H2BRFP:0003-0286-0943,1040.487,1052.808,1095432.747,25525321.000
8,H2BRFP:0003-0260-0730,407.097,837.815,341071.754,7947513.000
9,H2BRFP:0003-0823-0162,600.860,3403.721,2045161.166,47655500.000
10,Dex488:background,2.875,572.254,1645.424,38341.000
11,Dex488:0003-0093-0288,466.535,1017.232,474573.865,11058324.000
12,Dex488:0003-0291-0310,777.243,1044.330,811698.033,18913852.000
13,Dex488:0003-0394-0091,464.432,939.006,436104.209,10161920.000
14,Dex488:0003-0588-0623,545.928,920.485,502518.743,11709484.000
15,Dex488:0003-0701-0754,867.237,962.774,834953.145,19455733.000
16,Dex488:0003-0286-0943,1040.487,808.759,841503.514,19608367.000
17,Dex488:0003-0260-0730,407.097,932.569,379645.865,8846351.000
18,Dex488:0003-0823-0162,600.860,1053.789,633179.803,14754094.000
