 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,3.562,149.530,532.625,12411.000
2,H2BRFP:0003-0548-0086,432.503,3534.826,1528821.948,35623977.000
3,H2BRFP:0003-0588-0135,792.521,3100.163,2456944.843,57250713.000
4,H2BRFP:0002-0328-0170,705.746,1786.883,1261085.587,29385295.000
5,H2BRFP:0002-0202-0101,1069.884,1768.686,1892289.000,44093336.000
6,H2BRFP:0002-0122-0305,854.019,1371.863,1171597.517,27300081.000
7,H2BRFP:0002-0221-0412,860.156,1159.828,997632.797,23246427.000
8,H2BRFP:0002-0466-0244,455.248,1202.447,547411.480,12755556.000
9,H2BRFP:0002-0888-0345,773.467,2843.864,2199634.124,51254965.000
10,H2BRFP:0002-0881-0659,1313.773,2050.286,2693611.216,62765415.000
11,H2BRFP:0002-0812-0821,968.003,2301.149,2227518.448,51904714.000
12,H2BRFP:0002-0546-0954,518.076,4054.980,2100789.052,48951718.000
13,H2BRFP:0002-0288-0750,436.408,8814.350,3846653.431,89633128.000
14,H2BRFP:0002-0330-0586,850.371,4045.918,3440532.201,80169859.000
15,H2BRFP:0002-0660-0595,1047.740,2162.293,2265520.152,52790214.000
16,Dex488:background,3.562,422.193,1503.846,35042.000
17,Dex488:0003-0548-0086,432.503,1237.292,535132.316,12469432.000
18,Dex488:0003-0588-0135,792.521,892.816,707575.681,16487636.000
19,Dex488:0002-0328-0170,705.746,816.590,576304.963,13428820.000
20,Dex488:0002-0202-0101,1069.884,901.605,964612.899,22477011.000
21,Dex488:0002-0122-0305,854.019,941.607,804150.392,18737980.000
22,Dex488:0002-0221-0412,860.156,945.694,813444.008,18954536.000
23,Dex488:0002-0466-0244,455.248,1013.408,461351.718,10750227.000
24,Dex488:0002-0888-0345,773.467,1065.420,824066.547,19202058.000
25,Dex488:0002-0881-0659,1313.773,741.349,973963.893,22694904.000
26,Dex488:0002-0812-0821,968.003,995.141,963299.083,22446397.000
27,Dex488:0002-0546-0954,518.076,1126.379,583550.435,13597651.000
28,Dex488:0002-0288-0750,436.408,1672.540,729909.868,17008058.000
29,Dex488:0002-0330-0586,850.371,1323.528,1125490.185,26225707.000
30,Dex488:0002-0660-0595,1047.740,1345.297,1409521.617,32844090.000
