 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,8.583,145.365,1247.683,29073.000
2,H2BRFP:0003-0755-0908,662.187,2721.978,1802457.864,42000128.000
3,H2BRFP:0003-0670-0559,1419.946,535.671,760624.172,17723750.000
4,H2BRFP:0003-0510-0637,718.792,1002.812,720813.792,16796105.000
5,H2BRFP:0003-0414-0677,461.213,1499.052,691382.578,16110311.000
6,H2BRFP:0003-0476-0520,575.669,2214.482,1274808.730,29705066.000
7,H2BRFP:0003-0565-0418,1203.266,1194.416,1437199.260,33489023.000
8,H2BRFP:0003-0518-0837,613.220,1034.138,634154.457,14776805.000
9,H2BRFP:0003-0304-0603,834.450,497.437,415085.898,9672160.000
10,H2BRFP:0003-0180-0669,699.824,1615.994,1130910.545,26352010.000
11,H2BRFP:0003-0683-0273,1001.262,3196.855,3200890.837,74585835.000
12,Dex488:background,8.583,511.100,4386.826,102220.000
13,Dex488:0003-0755-0908,662.187,1169.302,774296.331,18042333.000
14,Dex488:0003-0670-0559,1419.946,817.991,1161502.582,27064853.000
15,Dex488:0003-0510-0637,718.792,1267.137,910808.580,21223285.000
16,Dex488:0003-0414-0677,461.213,1047.331,483042.816,11255664.000
17,Dex488:0003-0476-0520,575.669,1443.198,830804.028,19359052.000
18,Dex488:0003-0565-0418,1203.266,998.248,1201157.221,27988869.000
19,Dex488:0003-0518-0837,613.220,1239.859,760306.210,17716341.000
20,Dex488:0003-0304-0603,834.450,860.372,717937.078,16729073.000
21,Dex488:0003-0180-0669,699.824,1381.696,966943.127,22531309.000
22,Dex488:0003-0683-0273,1001.262,1338.854,1340544.511,31236814.000
