Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,18,15.182,0.843,5.547,255,215.079
2,27,17.445,0.646,3.524,255,164.756
3,20,13.211,0.661,3.477,255,168.444
4,23,25.011,1.087,4.301,255,277.301
