 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,39.111,23.784,930.202,18052.000
2,H2BRFP:background,15.768,20.235,319.068,6192.000
3,H2BRFP:background,10.203,17.798,181.588,3524.000
4,H2BRFP:Cntl,4066.875,396.657,1613155.332,31305776.000
5,H2BRFP:Expt,3766.976,314.882,1186153.986,23019154.000
6,BREH2Bd2EGFP:background,39.111,7.777,304.176,5903.000
7,BREH2Bd2EGFP:background,15.768,7.696,121.351,2355.000
8,BREH2Bd2EGFP:background,10.203,7.540,76.933,1493.000
9,BREH2Bd2EGFP:Cntl,4066.875,358.634,1458519.276,28304824.000
10,BREH2Bd2EGFP:Expt,3766.976,296.546,1117082.248,21678710.000
