 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,28.444,8.750,248.885,4830.000
2,H2BRFP:background,52.096,8.740,455.310,8836.000
3,H2BRFP:background,25.352,8.833,223.945,4346.000
4,H2BRFP:Cntl,4282.472,132.506,567453.425,11012312.000
5,H2BRFP:Expt,3204.434,159.753,511917.891,9934559.000
6,BREH2Bd2EGFP:background,28.444,7.310,207.920,4035.000
7,BREH2Bd2EGFP:background,52.096,7.706,401.462,7791.000
8,BREH2Bd2EGFP:background,25.352,7.715,195.604,3796.000
9,BREH2Bd2EGFP:Cntl,4282.472,66.601,285215.746,5535053.000
10,BREH2Bd2EGFP:Expt,3204.434,60.777,194754.886,3779520.000
