 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,18.241,8.876,161.904,3142.000
2,H2BRFP:background,38.183,8.839,337.515,6550.000
3,H2BRFP:background,36.483,8.894,324.478,6297.000
4,H2BRFP:Cntl,2462.622,240.331,591844.677,11485662.000
5,H2BRFP:Expt,2126.911,170.491,362619.621,7037195.000
6,BREH2Bd2EGFP:background,18.241,7.277,132.739,2576.000
7,BREH2Bd2EGFP:background,38.183,7.335,280.060,5435.000
8,BREH2Bd2EGFP:background,36.483,7.963,290.521,5638.000
9,BREH2Bd2EGFP:Cntl,2462.622,136.482,336103.262,6522604.000
10,BREH2Bd2EGFP:Expt,2126.911,117.706,250349.473,4858419.000
