 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,24.734,8.833,218.483,4240
2,H2BRFP:background,9.275,8.761,81.261,1577
3,H2BRFP:background,13.913,8.315,115.683,2245
4,H2BRFP:Cntl,7728.319,442.690,3421246.828,66394590
5,H2BRFP:Expt,4460.453,487.426,2174142.898,42192608
6,BREH2Bd2EGFP:background,24.734,7.390,182.773,3547
7,BREH2Bd2EGFP:background,9.275,7.456,69.152,1342
8,BREH2Bd2EGFP:background,13.913,7.715,107.335,2083
9,BREH2Bd2EGFP:Cntl,7728.319,102.808,794530.649,15419097
10,BREH2Bd2EGFP:Expt,4460.453,98.064,437410.203,8488622
