 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,11.439,8.680,99.296,1927.000
2,H2BRFP:background,8.039,8.340,67.039,1301.000
3,H2BRFP:background,27.516,8.839,243.217,4720.000
4,H2BRFP:Cntl,5940.160,104.229,619135.260,12015278.000
5,H2BRFP:Expt,4841.356,107.016,518101.371,10054559.000
6,BREH2Bd2EGFP:background,11.439,7.581,86.723,1683.000
7,BREH2Bd2EGFP:background,8.039,7.891,63.432,1231.000
8,BREH2Bd2EGFP:background,27.516,8.047,221.420,4297.000
9,BREH2Bd2EGFP:Cntl,5940.160,94.987,564236.573,10949884.000
10,BREH2Bd2EGFP:Expt,4841.356,82.858,401143.835,7784817.000
