 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,31.227,8.822,275.474,5346.000
2,H2BRFP:background,21.642,8.929,193.234,3750.000
3,H2BRFP:background,37.255,8.711,324.530,6298.000
4,H2BRFP:Cntl,4561.399,204.757,933980.387,18125335.000
5,H2BRFP:Expt,3443.735,174.974,602563.018,11693668.000
6,BREH2Bd2EGFP:background,31.227,7.830,244.505,4745.000
7,BREH2Bd2EGFP:background,21.642,7.667,165.923,3220.000
8,BREH2Bd2EGFP:background,37.255,7.736,288.202,5593.000
9,BREH2Bd2EGFP:Cntl,4561.399,198.681,906261.083,17587399.000
10,BREH2Bd2EGFP:Expt,3443.735,164.148,565281.220,10970157.000
