 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,14.222,8.931,127.019,2465
2,H2BRFP:background,23.188,8.662,200.860,3898
3,H2BRFP:background,13.604,8.947,121.711,2362
4,H2BRFP:Cntl,3747.498,205.227,769087.896,14925341
5,H2BRFP:Expt,3928.829,265.326,1042421.210,20229797
6,BREH2Bd2EGFP:background,14.222,7.283,103.573,2010
7,BREH2Bd2EGFP:background,23.188,7.333,170.046,3300
8,BREH2Bd2EGFP:background,13.604,7.682,104.501,2028
9,BREH2Bd2EGFP:Cntl,3747.498,301.864,1131236.079,21953387
10,BREH2Bd2EGFP:Expt,3928.829,179.957,707021.474,13720846
