 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,8.348,9.549,79.715,1547.000
2,H2BRFP:background,14.067,8.952,125.937,2444.000
3,H2BRFP:background,27.362,10.055,275.113,5339.000
4,H2BRFP:Cntl,8095.567,139.829,1131992.318,21968063.000
5,H2BRFP:Expt,5024.850,88.115,442766.230,8592564.000
6,BREH2Bd2EGFP:background,8.348,8.512,71.058,1379.000
7,BREH2Bd2EGFP:background,14.067,7.630,107.335,2083.000
8,BREH2Bd2EGFP:background,27.362,7.798,213.382,4141.000
9,BREH2Bd2EGFP:Cntl,8095.567,316.734,2564143.793,49761179.000
10,BREH2Bd2EGFP:Expt,5024.850,299.605,1505470.388,29215983.000
