 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,14.840,9.965,147.888,2870.000
2,H2BRFP:background,33.545,10.327,346.429,6723.000
3,H2BRFP:background,24.425,10.648,260.067,5047.000
4,H2BRFP:Cntl,4607.620,149.971,691010.073,13410120.000
5,H2BRFP:Expt,4131.492,142.023,586768.246,11387146.000
6,BREH2Bd2EGFP:background,14.840,7.878,116.919,2269.000
7,BREH2Bd2EGFP:background,33.545,7.704,258.418,5015.000
8,BREH2Bd2EGFP:background,24.425,8.686,212.145,4117.000
9,BREH2Bd2EGFP:Cntl,4607.620,336.695,1551360.363,30106549.000
10,BREH2Bd2EGFP:Expt,4131.492,260.324,1075527.510,20872276.000
