 ,Label,Area,Mean,IntDen,RawIntDen
1,C1-ActiveImage:background,6.478,135.548,878.129,67503.000
2,C1-ActiveImage:0003-2166-0474,869.465,217.788,189359.329,14556316.000
3,C1-ActiveImage:0003-2253-1465,2804.385,261.406,733082.107,56353045.000
4,C1-ActiveImage:0003-2391-1980,2123.261,445.895,946751.363,72778099.000
5,C1-ActiveImage:0003-2037-2185,2181.605,327.314,714070.484,54891595.000
6,C1-ActiveImage:0003-1824-1770,2005.245,190.066,381129.139,29297929.000
7,C1-ActiveImage:0003-1669-1059,1466.137,272.783,399936.863,30743705.000
8,C1-ActiveImage:0003-1861-0808,652.518,457.593,298587.669,22952851.000
9,C1-ActiveImage:0003-1216-1455,538.757,308.600,166260.425,12780671.000
10,C1-ActiveImage:0003-1144-1228,538.289,438.898,236254.081,18161181.000
11,C1-ActiveImage:0003-0979-0972,1034.975,219.272,226940.785,17445255.000
12,C1-ActiveImage:0003-1299-0978,1324.667,270.195,357918.360,27513684.000
13,C1-ActiveImage:0003-1431-0673,608.107,263.996,160537.972,12340778.000
14,C1-ActiveImage:0003-1159-1672,674.880,204.952,138318.406,10632729.000
