 ,Label,Area,Mean,IntDen,RawIntDen
1,C1-ActiveImage:background,29.660,118.281,3508.210,269681.000
2,C1-ActiveImage:0003-0445-0649,753.128,1489.484,1121771.848,86232168.000
3,C1-ActiveImage:0003-0342-0516,704.579,619.046,436166.698,33528743.000
4,C1-ActiveImage:0003-0331-0862,885.973,352.269,312100.498,23991601.000
5,C1-ActiveImage:0003-1183-0700,666.060,304.613,202890.825,15596501.000
6,C1-ActiveImage:0003-0841-0403,775.061,451.174,349687.015,26880929.000
7,C1-ActiveImage:0003-1087-0313,806.477,693.648,559411.006,43002705.000
8,C1-ActiveImage:0003-1558-2374,1260.430,356.123,448867.807,34505095.000
9,C1-ActiveImage:0003-2377-1392,861.231,241.723,208179.542,16003052.000
10,C1-ActiveImage:0003-1785-1486,889.681,422.379,375782.118,28886896.000
11,C1-ActiveImage:0003-1869-1267,894.325,407.763,364672.992,28032922.000
12,C1-ActiveImage:0003-2139-1656,1527.486,283.266,432684.284,33261045.000
13,C1-ActiveImage:0003-2461-2032,791.647,297.793,235746.675,18122176.000
14,C1-ActiveImage:0003-2292-2067,1054.684,389.198,410481.123,31554257.000
15,C1-ActiveImage:0003-0313-0252,659.621,582.670,384341.374,29544858.000
16,C1-ActiveImage:0003-2262-0432,705.009,239.728,169010.343,12992061.000
17,C1-ActiveImage:0003-2112-0255,813.658,1180.520,960538.793,73837958.000
18,C1-ActiveImage:0003-2524-0499,514.834,498.682,256738.254,19735828.000
