 ,Label,Area,Mean,IntDen,RawIntDen
1,C1-ActiveImage:background,15.142,120.720,1827.962,140518
2,C1-ActiveImage:0003-0304-1965,1302.695,740.656,964848.979,74169288
3,C1-ActiveImage:0003-0492-1783,1114.784,436.707,486834.296,37423632
4,C1-ActiveImage:0003-0673-1470,927.731,1096.708,1017450.248,78212821
5,C1-ActiveImage:0003-0697-1209,851.474,217.952,185580.199,14265809
6,C1-ActiveImage:0003-0939-1426,634.918,695.197,441392.959,33930493
7,C1-ActiveImage:0003-1141-1309,715.116,659.555,471658.951,36257082
8,C1-ActiveImage:0003-1650-2056,1033.648,256.123,264740.879,20351001
9,C1-ActiveImage:0003-1572-1828,817.912,798.293,652933.127,50191881
10,C1-ActiveImage:0003-2097-2023,754.650,737.658,556673.928,42792302
11,C1-ActiveImage:0003-2274-1189,721.634,411.617,297036.468,22833608
12,C1-ActiveImage:0003-1848-1203,943.771,364.868,344352.234,26470837
13,C1-ActiveImage:0003-2152-1312,706.609,243.714,172210.636,13238072
14,C1-ActiveImage:0003-2211-0633,819.121,344.460,282154.717,21689627
15,C1-ActiveImage:0003-1305-1047,705.776,460.093,324722.657,24961884
16,C1-ActiveImage:0001-1662-2320,780.837,531.478,414997.862,31901465
17,C1-ActiveImage:0001-1575-2473,548.631,528.676,290048.082,22296401
