 ,Label,Area,Mean,IntDen,RawIntDen
1,C1-ActiveImage:background,5.347,111.584,596.594,45861.000
2,C1-ActiveImage:0003-1345-1456,907.867,164.649,149479.567,11490703.000
3,C1-ActiveImage:0003-2082-0724,1097.769,2077.067,2280138.477,175277428.000
4,C1-ActiveImage:0003-2262-0603,694.276,898.027,623478.894,47927693.000
5,C1-ActiveImage:0003-2203-1881,668.558,1836.073,1227521.911,94361323.000
6,C1-ActiveImage:0003-2323-2187,1027.912,302.237,310673.023,23881869.000
7,C1-ActiveImage:0003-1968-2212,656.031,245.184,160848.503,12364649.000
8,C1-ActiveImage:0003-1498-2106,757.148,795.523,602328.283,46301816.000
9,C1-ActiveImage:0003-1689-2343,562.641,284.333,159977.334,12297681.000
10,C1-ActiveImage:0003-1144-1755,520.298,528.064,274750.532,21120457.000
11,C1-ActiveImage:0003-0738-1539,749.147,163.431,122433.629,9411644.000
12,C1-ActiveImage:0003-1237-0799,837.659,167.650,140433.666,10795332.000
13,C1-ActiveImage:0003-0867-0478,543.596,576.445,313353.149,24087894.000
14,C1-ActiveImage:0003-0376-0553,762.650,448.326,341915.801,26283545.000
15,C1-ActiveImage:0003-0177-1269,414.927,1410.294,585168.844,44982746.000
16,C1-ActiveImage:0003-1165-0468,563.734,1406.811,793066.617,60964138.000
17,C1-ActiveImage:0003-1236-0627,348.894,416.976,145480.745,11183308.000
18,C1-ActiveImage:0003-1431-0715,541.060,406.012,219676.900,16886870.000
