 ,Label,Area,Mean,IntDen,RawIntDen
1,C1-ActiveImage:background,18.459,118.562,2188.590,168240.000
2,C1-ActiveImage:0003-1104-1765,879.807,285.424,251118.153,19303803.000
3,C1-ActiveImage:0003-1597-2382,1502.978,389.482,585383.228,44999226.000
4,C1-ActiveImage:0003-1950-2404,1538.492,392.646,604082.563,46436670.000
5,C1-ActiveImage:0003-2302-1549,915.126,207.770,190136.120,14616029.000
6,C1-ActiveImage:0003-1848-1435,777.558,245.224,190675.658,14657504.000
7,C1-ActiveImage:0003-1621-1209,750.591,203.325,152613.802,11731636.000
8,C1-ActiveImage:0003-2359-0856,1025.297,337.058,345584.175,26565538.000
9,C1-ActiveImage:0003-0963-0859,1011.169,185.102,187169.802,14388004.000
10,C1-ActiveImage:0003-0688-0628,340.309,225.998,76908.932,5912097.000
11,C1-ActiveImage:0003-1786-0430,652.479,223.752,145993.862,11222752.000
12,C1-ActiveImage:0003-1792-0136,491.418,275.724,135495.900,10415759.000
13,C1-ActiveImage:0003-1614-0229,546.172,233.502,127532.301,9803586.000
14,C1-ActiveImage:0003-2349-0261,710.746,322.630,229307.908,17627219.000
15,C1-ActiveImage:0003-0339-1617,1278.512,292.621,374119.731,28759106.000
16,C1-ActiveImage:0003-0745-1495,1249.893,299.985,374948.544,28822818.000
