 ,Label,Area,Mean,IntDen,RawIntDen
1,C1-ActiveImage:background,11.435,115.002,1315.014,101087.000
2,C1-ActiveImage:0003-1137-2182,788.954,290.453,229153.741,17615368.000
3,C1-ActiveImage:0003-1428-1917,522.054,297.164,155135.806,11925506.000
4,C1-ActiveImage:0003-1566-1716,611.697,194.520,118987.471,9146733.000
5,C1-ActiveImage:0003-1656-1891,430.654,302.247,130164.008,10005889.000
6,C1-ActiveImage:0003-2130-2283,1113.886,234.446,261146.421,20074690.000
7,C1-ActiveImage:0003-2451-2341,653.572,200.698,131170.936,10083293.000
8,C1-ActiveImage:0003-2160-1890,927.692,333.146,309056.648,23757616.000
9,C1-ActiveImage:0003-2406-1873,490.443,301.926,148077.381,11382915.000
10,C1-ActiveImage:0003-2352-1029,734.786,175.369,128858.945,9905567.000
11,C1-ActiveImage:0003-1212-1549,471.125,231.114,108883.322,8370013.000
12,C1-ActiveImage:0003-1044-1636,534.659,457.478,244594.829,18802346.000
13,C1-ActiveImage:0003-0358-0640,475.808,344.300,163820.792,12593133.000
14,C1-ActiveImage:0003-0391-0210,626.410,187.905,117705.512,9048187.000
15,C1-ActiveImage:0003-0141-0448,469.954,334.127,157024.012,12070655.000
16,C1-ActiveImage:0003-0315-2184,619.190,245.964,152298.522,11707400.000
17,C1-ActiveImage:0003-0388-2442,602.487,278.327,167688.369,12890439.000
18,C1-ActiveImage:0003-1207-1018,668.090,186.588,124657.864,9582624.000
19,C1-ActiveImage:0003-1509-1434,1172.699,272.541,319608.128,24568723.000
20,C1-ActiveImage:0003-1563-0900,918.404,399.873,367245.067,28230641.000
