Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,5,1.220,0.244,0.801,255,62.222
2,3,1.919,0.640,0.831,255,163.083
3,4,2.047,0.512,1.116,255,130.466
4,0,0.000,NaN,0.000,NaN,NaN
5,0,0.000,NaN,0.000,NaN,NaN
