Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,0,0.000,NaN,0.000,NaN,NaN
2,8,3.857,0.482,1.752,255,122.940
3,2,1.161,0.581,0.740,255,148.029
4,2,0.876,0.438,0.813,255,111.649
