Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,4,0.876,0.219,0.308,255,55.825
2,1,0.157,0.157,0.040,255,40.144
3,1,0.335,0.335,0.095,255,85.305
4,0,0.000,NaN,0.000,NaN,NaN
