Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,4,1.555,0.389,0.400,255,99.104
2,3,1.830,0.610,0.556,255,155.556
3,1,0.207,0.207,0.075,255,52.688
4,0,0.000,NaN,0.000,NaN,NaN
