Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,9,5.205,0.578,1.556,255,147.472
2,2,0.728,0.364,0.190,255,92.832
3,4,2.037,0.509,0.530,255,129.839
4,0,0.000,NaN,0.000,NaN,NaN
5,0,0.000,NaN,0.000,NaN,NaN
