Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,19,19.914,1.048,3.499,255,267.271
2,4,1.987,0.497,0.465,255,126.703
3,2,1.456,0.728,0.962,255,185.664
4,5,3.414,0.683,1.366,255,174.123
5,0,0.000,NaN,0.000,NaN,NaN
