Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,1,0.148,0.148,0.086,255,37.635
2,1,0.275,0.275,0.090,255,70.251
3,3,0.679,0.226,0.224,255,57.706
4,0,0.000,NaN,0.000,NaN,NaN
5,0,0.000,NaN,0.000,NaN,NaN
