Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,2,3.099,1.550,0.831,255,395.163
2,1,0.403,0.403,0.068,255,102.868
3,3,2.391,0.797,0.332,255,203.227
4,4,1.791,0.448,0.145,255,114.158
