Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,4,3.227,0.807,1.805,255,205.736
2,4,1.043,0.261,0.457,255,66.488
3,0,0.000,NaN,0.000,NaN,NaN
4,0,0.000,NaN,0.000,NaN,NaN
5,4,2.066,0.517,0.500,255,131.721
