,ExptDate,Embryo,Cntl Counts,Expt Counts,Expt/Cntl Counts,Norm Cntl Counts,Norm Expt Counts,Embryo ID
0,20200609,Emb1,8.0,1.0,0.125,1.9534883720930234,0.24418604651162792,20200609Emb1
1,20200609,Emb2,0.6666666666666666,1.6666666666666667,2.5000000000000004,0.16279069767441862,0.40697674418604657,20200609Emb2
2,20200609,Emb3,2.0,2.3333333333333335,1.1666666666666667,0.48837209302325585,0.5697674418604652,20200609Emb3
3,20200609,Emb4,10.666666666666666,9.333333333333334,0.8750000000000001,2.604651162790698,2.279069767441861,20200609Emb4
4,20200610,Emb1,2.0,0.6666666666666666,0.3333333333333333,0.48837209302325585,0.16279069767441862,20200610Emb1
5,20200610,Emb4,2.0,3.3333333333333335,1.6666666666666667,0.48837209302325585,0.8139534883720931,20200610Emb4
6,20200610,Emb5,3.3333333333333335,1.6666666666666667,0.5,0.8139534883720931,0.40697674418604657,20200610Emb5
