 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,50.187,62.399,3131.642,26270.000
2,H2BRFP:0003-0926-0532,168.563,2081.310,350831.141,2942972.000
3,H2BRFP:0003-0897-0500,451.805,2464.451,1113451.839,9340270.000
4,H2BRFP:0003-0722-0499,269.414,372.905,100465.977,842766.000
5,H2BRFP:0003-0849-0417,316.740,682.827,216279.026,1814272.000
6,H2BRFP:0003-0570-0468,329.496,842.562,277620.819,2328842.000
7,H2BRFP:0003-0625-0346,148.297,1718.478,254845.188,2137787.000
8,H2BRFP:0003-0503-0570,188.709,948.312,178955.149,1501178.000
9,H2BRFP:0003-0538-0539,219.823,1309.485,287854.862,2414691.000
10,H2BRFP:0003-0468-0523,244.976,1679.760,411501.068,3451906.000
11,H2BRFP:0003-0418-0495,312.091,1788.786,558264.441,4683041.000
12,H2BRFP:0003-0394-0432,316.502,2325.527,736033.929,6174273.000
13,H2BRFP:0003-0423-0319,249.625,1173.197,292859.648,2456674.000
14,H2BRFP:0003-0420-0273,243.426,1499.381,364989.095,3061737.000
15,H2BRFP:0003-0414-0232,145.794,1580.914,230487.166,1933458.000
16,H2BRFP:0003-0337-0237,159.026,4132.750,657214.189,5513088.000
17,H2BRFP:0003-0203-0107,243.069,3330.027,809425.689,6789925.000
18,H2BRFP:0003-0252-0146,283.958,2743.106,778926.216,6534078.000
19,H2BRFP:0003-0281-0419,223.757,4914.543,1099662.602,9224598.000
20,H2BRFP:0003-0346-0412,302.674,2749.370,832161.980,6980650.000
21,H2BRFP:0003-0307-0470,220.538,2964.855,653863.559,5484981.000
22,H2BRFP:0003-0460-0652,258.328,386.665,99886.260,837903.000
23,H2BRFP:0003-0446-0612,385.763,1465.721,565420.845,4743073.000
24,H2BRFP:0003-0189-0672,417.950,1555.961,650313.252,5455199.000
25,H2BRFP:0003-0234-0604,367.762,533.442,196180.013,1645670.000
26,PMGFP:background,50.187,52.195,2619.516,21974.000
27,PMGFP:0003-0926-0532,168.563,13031.758,2196668.017,18426906.000
28,PMGFP:0003-0897-0500,451.805,26229.083,11850436.022,99408226.000
29,PMGFP:0003-0722-0499,269.414,5595.122,1507405.104,12644975.000
30,PMGFP:0003-0849-0417,316.740,3436.451,1088463.078,9130650.000
31,PMGFP:0003-0570-0468,329.496,12293.075,4050518.175,33978060.000
32,PMGFP:0003-0625-0346,148.297,4735.506,702261.312,5890969.000
33,PMGFP:0003-0503-0570,188.709,6320.061,1192653.289,10004657.000
34,PMGFP:0003-0538-0539,219.823,5593.114,1229494.486,10313702.000
35,PMGFP:0003-0468-0523,244.976,21880.984,5360319.543,44965422.000
36,PMGFP:0003-0418-0495,312.091,15496.286,4836255.921,40569277.000
37,PMGFP:0003-0394-0432,316.502,9927.738,3142149.415,26358144.000
38,PMGFP:0003-0423-0319,249.625,9824.675,2452487.983,20572870.000
39,PMGFP:0003-0420-0273,243.426,11792.488,2870603.408,24080261.000
40,PMGFP:0003-0414-0232,145.794,7255.231,1057766.194,8873147.000
41,PMGFP:0003-0337-0237,159.026,26043.097,4141526.761,34741492.000
42,PMGFP:0003-0203-0107,243.069,17771.786,4319766.770,36236671.000
43,PMGFP:0003-0252-0146,283.958,15318.821,4349898.361,36489432.000
44,PMGFP:0003-0281-0419,223.757,30964.321,6928478.021,58120031.000
45,PMGFP:0003-0346-0412,302.674,19522.477,5908940.507,49567568.000
46,PMGFP:0003-0307-0470,220.538,13726.336,3027180.848,25393722.000
47,PMGFP:0003-0460-0652,258.328,6568.867,1696919.977,14234734.000
48,PMGFP:0003-0446-0612,385.763,6295.628,2428619.914,20372651.000
49,PMGFP:0003-0189-0672,417.950,9251.160,3866518.663,32434567.000
50,PMGFP:0003-0234-0604,367.762,8989.053,3305834.501,27731228.000
51,Ceramide:background,50.187,86.812,4356.880,36548.000
52,Ceramide:0003-0926-0532,168.563,1071.717,180651.504,1515408.000
53,Ceramide:0003-0897-0500,451.805,3737.664,1688696.169,14165748.000
54,Ceramide:0003-0722-0499,269.414,659.460,177667.921,1490380.000
55,Ceramide:0003-0849-0417,316.740,1626.452,515163.180,4321483.000
56,Ceramide:0003-0570-0468,329.496,1132.106,373024.432,3129142.000
57,Ceramide:0003-0625-0346,148.297,3457.774,512777.553,4301471.000
58,Ceramide:0003-0503-0570,188.709,462.351,87249.900,731902.000
59,Ceramide:0003-0538-0539,219.823,574.952,126387.555,1060211.000
60,Ceramide:0003-0468-0523,244.976,576.129,141137.862,1183945.000
61,Ceramide:0003-0418-0495,312.091,354.483,110630.998,928036.000
62,Ceramide:0003-0394-0432,316.502,1049.576,332192.926,2786624.000
63,Ceramide:0003-0423-0319,249.625,540.711,134975.191,1132249.000
64,Ceramide:0003-0420-0273,243.426,455.175,110801.587,929467.000
65,Ceramide:0003-0414-0232,145.794,336.052,48994.279,410992.000
66,Ceramide:0003-0337-0237,159.026,597.321,94989.478,796826.000
67,Ceramide:0003-0203-0107,243.069,376.474,91509.148,767631.000
68,Ceramide:0003-0252-0146,283.958,683.877,194192.308,1628996.000
69,Ceramide:0003-0281-0419,223.757,769.531,172187.846,1444410.000
70,Ceramide:0003-0346-0412,302.674,457.473,138464.940,1161523.000
71,Ceramide:0003-0307-0470,220.538,739.151,163011.074,1367430.000
72,Ceramide:0003-0460-0652,258.328,600.268,155065.740,1300780.000
73,Ceramide:0003-0446-0612,385.763,1249.956,482186.885,4044859.000
74,Ceramide:0003-0189-0672,417.950,1290.694,539445.027,4525173.000
75,Ceramide:0003-0234-0604,367.762,1097.467,403607.114,3385687.000
