 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,27.895,64.560,1800.903,15107
2,H2BRFP:0004-0636-0081,1065.617,285.098,303804.778,2548488
3,H2BRFP:0004-0705-0107,500.204,664.105,332188.038,2786583
4,H2BRFP:0004-0708-0263,377.657,685.246,258787.695,2170859
5,H2BRFP:0004-0696-0197,557.187,674.941,376067.978,3154673
6,H2BRFP:0004-0951-0193,692.132,809.529,560300.903,4700124
7,H2BRFP:0004-0921-0273,316.621,1208.445,382619.273,3209629
8,H2BRFP:0004-0946-0342,444.653,1234.490,548919.346,4604649
9,H2BRFP:0004-0977-0338,397.446,593.371,235832.773,1978300
10,H2BRFP:0004-0972-0517,244.976,787.050,192808.521,1617388
11,H2BRFP:0004-0945-0570,239.493,977.280,234051.301,1963356
12,H2BRFP:0004-0902-0530,238.658,615.463,146885.205,1232157
13,H2BRFP:0004-0939-0523,185.967,1457.479,271043.418,2273667
14,H2BRFP:0004-0640-0469,170.112,3440.626,585293.121,4909773
15,H2BRFP:0004-0616-0499,225.426,3189.736,719048.677,6031791
16,H2BRFP:0004-0657-0425,584.128,4152.441,2425557.414,20346961
17,H2BRFP:0004-0428-0720,230.313,526.382,121232.803,1016970
18,H2BRFP:0004-0705-0585,277.044,1296.639,359225.658,3013390
19,H2BRFP:0004-0818-0603,200.988,1849.046,371635.638,3117492
20,H2BRFP:0004-0921-0726,478.151,1908.805,912696.196,7656217
21,H2BRFP:0004-0781-0798,516.417,1305.421,674141.386,5655083
22,H2BRFP:0004-0550-0890,276.209,2272.510,627687.945,5265405
23,H2BRFP:0004-0890-0124,267.745,686.729,183868.381,1542393
24,H2BRFP:0004-0565-0679,301.958,849.356,256470.256,2151419
25,H2BRFP:0004-0612-0702,311.614,1228.754,382897.389,3211962
26,H2BRFP:0004-0269-0675,269.295,1240.222,333985.484,2801661
27,PMGFP:background,27.895,50.171,1399.523,11740
28,PMGFP:0004-0636-0081,1065.617,1707.844,1819906.357,15266414
29,PMGFP:0004-0705-0107,500.204,4398.689,2200243.476,18456899
30,PMGFP:0004-0708-0263,377.657,3268.881,1234514.769,10355815
31,PMGFP:0004-0696-0197,557.187,4044.037,2253283.260,18901827
32,PMGFP:0004-0951-0193,692.132,3292.319,2278719.773,19115203
33,PMGFP:0004-0921-0273,316.621,6424.593,2034162.630,17063718
34,PMGFP:0004-0946-0342,444.653,4478.601,1991421.740,16705183
35,PMGFP:0004-0977-0338,397.446,5046.740,2005804.046,16825830
36,PMGFP:0004-0972-0517,244.976,4069.679,996974.434,8363191
37,PMGFP:0004-0945-0570,239.493,3526.740,844627.751,7085220
38,PMGFP:0004-0902-0530,238.658,5017.550,1197478.664,10045135
39,PMGFP:0004-0939-0523,185.967,4602.206,855859.938,7179442
40,PMGFP:0004-0640-0469,170.112,12458.292,2119309.908,17777982
41,PMGFP:0004-0616-0499,225.426,18409.925,4150071.244,34813168
42,PMGFP:0004-0657-0425,584.128,16307.475,9525654.292,79906629
43,PMGFP:0004-0428-0720,230.313,1821.831,419592.077,3519778
44,PMGFP:0004-0705-0585,277.044,16104.247,4461578.525,37426269
45,PMGFP:0004-0818-0603,200.988,15866.882,3189048.820,26751563
46,PMGFP:0004-0921-0726,478.151,11451.390,5475488.382,45931524
47,PMGFP:0004-0781-0798,516.417,9391.971,4850172.593,40686018
48,PMGFP:0004-0550-0890,276.209,15837.324,4374413.621,36695080
49,PMGFP:0004-0890-0124,267.745,4322.244,1157260.372,9707761
50,PMGFP:0004-0565-0679,301.958,3480.981,1051111.783,8817326
51,PMGFP:0004-0612-0702,311.614,4557.003,1420028.126,11912007
52,PMGFP:0004-0269-0675,269.295,3798.422,1022896.012,8580636
53,Ceramide:background,27.895,221.513,6179.121,51834
54,Ceramide:0004-0636-0081,1065.617,1533.105,1633701.821,13704424
55,Ceramide:0004-0705-0107,500.204,1895.871,948322.764,7955073.000
56,Ceramide:0004-0708-0263,377.657,2167.980,818752.069,6868160.000
57,Ceramide:0004-0696-0197,557.187,2175.547,1212185.698,10168506
58,Ceramide:0004-0951-0193,692.132,1537.919,1064443.493,8929160
59,Ceramide:0004-0921-0273,316.621,1137.747,360234.888,3021856.000
60,Ceramide:0004-0946-0342,444.653,2051.068,912012.885,7650485.000
61,Ceramide:0004-0977-0338,397.446,1929.689,766946.345,6433584
62,Ceramide:0004-0972-0517,244.976,758.792,185886.007,1559318
63,Ceramide:0004-0945-0570,239.493,1347.681,322759.615,2707492
64,Ceramide:0004-0902-0530,238.658,930.954,222179.673,1863770
65,Ceramide:0004-0939-0523,185.967,433.773,80667.611,676686
66,Ceramide:0004-0640-0469,170.112,746.420,126975.379,1065142
67,Ceramide:0004-0616-0499,225.426,1392.634,313935.585,2633471
68,Ceramide:0004-0657-0425,584.128,1320.859,771550.943,6472210.000
69,Ceramide:0004-0428-0720,230.313,1911.215,440178.419,3692468
70,Ceramide:0004-0705-0585,277.044,1388.972,384805.938,3227972
71,Ceramide:0004-0818-0603,200.988,1147.668,230667.173,1934968.000
72,Ceramide:0004-0921-0726,478.151,1121.838,536407.680,4499694
73,Ceramide:0004-0781-0798,516.417,717.828,370698.768,3109633
74,Ceramide:0004-0550-0890,276.209,724.926,200231.239,1679654
75,Ceramide:0004-0890-0124,267.745,916.155,245296.244,2057685
76,Ceramide:0004-0565-0679,301.958,718.997,217107.176,1821219
77,Ceramide:0004-0612-0702,311.614,672.922,209692.326,1759019
78,Ceramide:0004-0269-0675,269.295,1075.735,289689.978,2430085
