 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,5.841,68.531,400.307,3358
2,H2BRFP:0004-0719-0131,376.465,2984.551,1123577.759,9425212
3,H2BRFP:0004-0637-0083,482.8,2012.277,971526.596,8149720
4,H2BRFP:0004-0713-0195,358.464,1253.493,449331.945,3769253
5,H2BRFP:0004-0595-0310,551.226,1171.487,645754.55,5416958
6,H2BRFP:0004-0515-0374,893.358,1505.342,1344810.072,11281035
7,H2BRFP:0004-0399-0421,671.986,815.103,547737.5,4594735
8,H2BRFP:0004-0796-0381,302.435,852.167,257725.297,2161947
9,H2BRFP:0004-0820-0317,325.562,2179.527,709571.139,5952288
10,H2BRFP:0004-0479-0443,348.689,737.139,257032.092,2156132
11,H2BRFP:0004-0525-0523,471.594,864.266,407582.761,3419037
12,H2BRFP:0004-0783-0457,350.358,1690.29,592205.979,4967762
13,H2BRFP:0004-0703-0483,461.938,1470.215,679148.198,5697083
14,H2BRFP:0004-0818-0495,358.583,1405.262,503903.098,4227027
15,H2BRFP:0004-0647-0662,572.684,1502.259,860319.338,7216850
16,H2BRFP:0004-0529-0750,866.536,1171.32,1014990.852,8514323
17,H2BRFP:0004-0492-0659,490.429,2367.543,1161112.28,9740073
18,H2BRFP:0004-0425-0638,509.264,1220.552,621583.687,5214199
19,H2BRFP:0004-0393-0466,419.38,1340.696,562261.308,4716569
20,H2BRFP:0004-0160-0965,409.247,1911.662,782342.292,6562734
21,H2BRFP:0004-0140-0912,395.657,790.484,312760.653,2623615
22,H2BRFP:0004-0313-0971,663.641,793.573,526647.376,4417819
23,H2BRFP:0004-0236-0939,634.077,1117.105,708330.641,5941882
24,H2BRFP:0004-0321-0900,510.099,733.28,374045.107,3137704
25,H2BRFP:0004-0448-0845,441.792,875.521,386797.696,3244680
26,H2BRFP:0004-0403-0933,321.509,1419.172,456276.274,3827506
27,PMGFP:background,5.841,46.265,270.249,2267
28,PMGFP:0004-0719-0131,376.465,17999.337,6776112.86,56841905
29,PMGFP:0004-0637-0083,482.8,17410.667,8405865.498,70513201
30,PMGFP:0004-0713-0195,358.464,7306.245,2619025.046,21969878
31,PMGFP:0004-0595-0310,551.226,4764.404,2626264.3,22030605
32,PMGFP:0004-0515-0374,893.358,8480.862,7576448.681,63555579
33,PMGFP:0004-0399-0421,671.986,4848.685,3258247.136,27332038
34,PMGFP:0004-0796-0381,302.435,4776.574,1444604.54,12118168
35,PMGFP:0004-0820-0317,325.562,6797.477,2213000.119,18563909
36,PMGFP:0004-0479-0443,348.689,3715.086,1295408.571,10866627
37,PMGFP:0004-0525-0523,471.594,3597.463,1696542.201,14231565
38,PMGFP:0004-0783-0457,350.358,12798.66,4484108.464,37615263
39,PMGFP:0004-0703-0483,461.938,7738.816,3574853.498,29987913
40,PMGFP:0004-0818-0495,358.583,10223.691,3666043.044,30752863
41,PMGFP:0004-0647-0662,572.684,8297.854,4752047.778,39862891
42,PMGFP:0004-0529-0750,866.536,10049.898,8708599.533,73052707
43,PMGFP:0004-0492-0659,490.429,12667.561,6212541.317,52114345
44,PMGFP:0004-0425-0638,509.264,7115.994,3623921.687,30399525
45,PMGFP:0004-0393-0466,419.38,4669.209,1958173.289,16426276
46,PMGFP:0004-0160-0965,409.247,9244.377,3783236.304,31735947
47,PMGFP:0004-0140-0912,395.657,7948.682,3144954.66,26381676
48,PMGFP:0004-0313-0971,663.641,4612.33,3060931.531,25676842
49,PMGFP:0004-0236-0939,634.077,7195.17,4562291.624,38271108
50,PMGFP:0004-0321-0900,510.099,5764.699,2940565.859,24667146
51,PMGFP:0004-0448-0845,441.792,6813.774,3010267.718,25251845
52,PMGFP:0004-0403-0933,321.509,6976.997,2243166.519,18816962
53,Ceramide:background,5.841,402.061,2348.553,19701
54,Ceramide:0004-0719-0131,376.465,1689.444,636015.823,5335264
55,Ceramide:0004-0637-0083,482.8,1050.462,507162.89,4254372
56,Ceramide:0004-0713-0195,358.464,1571.481,563319.295,4725444
57,Ceramide:0004-0595-0310,551.226,1116.559,615476.688,5162970
58,Ceramide:0004-0515-0374,893.358,1445.997,1291793.772,10836304
59,Ceramide:0004-0399-0421,671.986,1838.618,1235525.072,10364290
60,Ceramide:0004-0796-0381,302.435,864.472,261446.909,2193166
61,Ceramide:0004-0820-0317,325.562,1005.129,327231.652,2745006
62,Ceramide:0004-0479-0443,348.689,2041.714,711922.433,5972012
63,Ceramide:0004-0525-0523,471.594,1494.429,704763.645,5911960
64,Ceramide:0004-0783-0457,350.358,961.323,336806.941,2825329
65,Ceramide:0004-0703-0483,461.938,675.465,312022.745,2617425
66,Ceramide:0004-0818-0495,358.583,1051.255,376962.409,3162176
67,Ceramide:0004-0647-0662,572.684,738.277,422799.298,3546682
68,Ceramide:0004-0529-0750,866.536,909.642,788237.337,6612185
69,Ceramide:0004-0492-0659,490.429,817.824,401084.634,3364527
70,Ceramide:0004-0425-0638,509.264,1253.736,638482.87,5355959
71,Ceramide:0004-0393-0466,419.38,2130.91,893661.488,7496543
72,Ceramide:0004-0160-0965,409.247,1309.643,535967.676,4496003
73,Ceramide:0004-0140-0912,395.657,1795.993,710597.893,5960901
74,Ceramide:0004-0313-0971,663.641,1122.714,745078.854,6250147
75,Ceramide:0004-0236-0939,634.077,1024.42,649561.038,5448889
76,Ceramide:0004-0321-0900,510.099,1025.95,523335.847,4390040
77,Ceramide:0004-0448-0845,441.792,1021.033,451083.972,3783950
78,Ceramide:0004-0403-0933,321.509,1061.94,341423.103,2864052
