 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,10.848,68.165,739.458,6203.000
2,H2BRFP:0004-0743-0918,275.852,2823.681,778916.560,6533997.000
3,H2BRFP:0004-0673-0981,469.210,1178.740,553076.192,4639519.000
4,H2BRFP:0004-0653-0882,362.040,1145.095,414570.483,3477654.000
5,H2BRFP:0004-0673-0722,360.610,2280.787,822473.918,6899381.000
6,H2BRFP:0004-0512-0751,324.847,2804.427,911009.020,7642064.000
7,H2BRFP:0004-0385-0796,218.988,2716.398,594859.827,4990024.000
8,H2BRFP:0004-0421-0886,205.637,2675.774,550238.045,4615711.000
9,H2BRFP:0004-0291-0906,284.673,1914.457,544994.363,4571724.000
10,H2BRFP:0004-0415-0614,206.114,3574.219,736695.663,6179824.000
11,H2BRFP:0004-0655-0480,209.571,1717.779,359996.350,3019855.000
12,H2BRFP:0004-0614-0495,203.610,1823.018,371185.263,3113714.000
13,H2BRFP:0004-0626-0590,352.384,1008.642,355429.422,2981545.000
14,H2BRFP:0004-0582-0612,252.367,3745.692,945289.589,7929629.000
15,H2BRFP:0004-0851-0317,329.019,3364.732,1107061.001,9286660.000
16,H2BRFP:0004-0793-0290,228.406,2278.789,520488.997,4366159.000
17,H2BRFP:0004-0149-0119,592.473,2448.599,1450727.990,12169535.000
18,H2BRFP:0004-0300-0054,518.086,1623.181,840947.148,7054345.000
19,H2BRFP:0004-0630-0123,276.686,3937.943,1089573.637,9139966.000
20,H2BRFP:0004-0520-0175,283.600,1255.195,355973.376,2986108.000
21,H2BRFP:0004-0374-0489,409.724,2519.521,1032308.461,8659593.000
22,H2BRFP:0004-0329-0522,245.572,4401.463,1080876.923,9067013.000
23,H2BRFP:0004-0318-0211,230.313,1748.093,402609.208,3377316.000
24,H2BRFP:0004-0326-0165,247.003,853.882,210911.246,1769244.000
25,PMGFP:background,10.848,51.934,563.386,4726.000
26,PMGFP:0004-0743-0918,275.852,24463.672,6748340.907,56608938.000
27,PMGFP:0004-0673-0981,469.210,11362.878,5331573.885,44724287.000
28,PMGFP:0004-0653-0882,362.040,8769.001,3174731.006,26631457.000
29,PMGFP:0004-0673-0722,360.610,17701.476,6383323.560,53546964.000
30,PMGFP:0004-0512-0751,324.847,22627.887,7350595.319,61660992.000
31,PMGFP:0004-0385-0796,218.988,22379.096,4900763.092,41110400.000
32,PMGFP:0004-0421-0886,205.637,11650.741,2395822.553,20097528.000
33,PMGFP:0004-0291-0906,284.673,10080.111,2869535.765,24071305.000
34,PMGFP:0004-0415-0614,206.114,20663.604,4259053.212,35727371.000
35,PMGFP:0004-0655-0480,209.571,14885.198,3119503.603,26168178.000
36,PMGFP:0004-0614-0495,203.610,16963.927,3454031.253,28974387.000
37,PMGFP:0004-0626-0590,352.384,10069.282,3548256.120,29764799.000
38,PMGFP:0004-0582-0612,252.367,22054.399,5565806.266,46689162.000
39,PMGFP:0004-0851-0317,329.019,30828.915,10143301.314,85087805.000
40,PMGFP:0004-0793-0290,228.406,17540.932,4006454.056,33608425.000
41,PMGFP:0004-0149-0119,592.473,17419.354,10320492.634,86574187.000
42,PMGFP:0004-0300-0054,518.086,11405.927,5909249.260,49570158.000
43,PMGFP:0004-0630-0123,276.686,22981.827,6358749.291,53340821.000
44,PMGFP:0004-0520-0175,283.600,9938.173,2818467.235,23642913.000
45,PMGFP:0004-0374-0489,409.724,23197.767,9504684.690,79730724.000
46,PMGFP:0004-0329-0522,245.572,32482.698,7976848.097,66914358.000
47,PMGFP:0004-0318-0211,230.313,8588.908,1978140.336,16593771.000
48,PMGFP:0004-0326-0165,247.003,10138.919,2504340.676,21007840.000
49,Ceramide:background,10.848,363.967,3948.348,33121.000
50,Ceramide:0004-0743-0918,275.852,1958.503,540255.892,4531975.000
51,Ceramide:0004-0673-0981,469.210,1352.013,634378.000,5321525.000
52,Ceramide:0004-0653-0882,362.040,2612.048,945666.412,7932790.000
53,Ceramide:0004-0673-0722,360.610,1469.236,529820.861,4444440.000
54,Ceramide:0004-0512-0751,324.847,2211.916,718533.571,6027470.000
55,Ceramide:0004-0385-0796,218.988,1602.327,350891.104,2943475.000
56,Ceramide:0004-0421-0886,205.637,1233.706,253695.529,2128143.000
57,Ceramide:0004-0291-0906,284.673,853.647,243010.396,2038510.000
58,Ceramide:0004-0415-0614,206.114,1630.790,336128.280,2819636.000
59,Ceramide:0004-0655-0480,209.571,2598.848,544642.813,4568775.000
60,Ceramide:0004-0614-0495,203.610,1500.265,305469.423,2562452.000
61,Ceramide:0004-0626-0590,352.384,1990.608,701458.673,5884236.000
62,Ceramide:0004-0582-0612,252.367,3483.083,879015.728,7373686.000
63,Ceramide:0004-0851-0317,329.019,2916.302,959518.950,8048993.000
64,Ceramide:0004-0793-0290,228.406,2256.961,515503.405,4324337.000
65,Ceramide:0004-0149-0119,592.473,831.908,492882.747,4134582.000
66,Ceramide:0004-0300-0054,518.086,1227.025,635704.090,5332649.000
67,Ceramide:0004-0630-0123,276.686,951.548,263279.998,2208543.000
68,Ceramide:0004-0520-0175,283.600,1272.675,360930.954,3027695.000
69,Ceramide:0004-0374-0489,409.724,1584.603,649249.901,5446279.000
70,Ceramide:0004-0329-0522,245.572,1199.698,294612.509,2471378.000
71,Ceramide:0004-0318-0211,230.313,1284.979,295947.778,2482579.000
72,Ceramide:0004-0326-0165,247.003,685.536,169329.314,1420431.000
