 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,9.060,69.026,625.375,5246.000
2,H2BRFP:0004-0496-0202,891.809,2049.125,1827426.946,15329501.000
3,H2BRFP:0004-0535-0374,465.514,1978.639,921084.752,7726585.000
4,H2BRFP:0004-0075-0419,330.211,2574.427,850104.607,7131163.000
5,H2BRFP:0004-0217-0417,264.765,2805.973,742923.303,6232065.000
6,H2BRFP:0004-0216-0505,755.552,745.791,563483.566,4726822.000
7,H2BRFP:0004-0212-0351,293.614,1102.399,323679.557,2715209.000
8,H2BRFP:0004-0273-0368,327.350,1362.504,446015.766,3741435.000
9,H2BRFP:0004-0311-0397,344.755,1712.383,590352.385,4952213.000
10,H2BRFP:0004-0352-0513,725.273,2214.665,1606235.403,13474020.000
11,H2BRFP:0004-0300-0548,481.846,3069.580,1479064.997,12407242.000
12,H2BRFP:0004-0141-0635,345.828,1179.277,407826.784,3421084.000
13,H2BRFP:0004-0229-0848,672.463,896.249,602694.177,5055743.000
14,H2BRFP:0004-0423-0075,630.381,2477.609,1561838.689,13101595.000
15,H2BRFP:0004-0432-0120,385.167,2571.717,990540.442,8309219.000
16,H2BRFP:0004-0458-0150,458.123,2192.438,1004407.047,8425540.000
17,H2BRFP:0004-0354-0148,650.766,954.792,621346.579,5212210.000
18,H2BRFP:0004-0537-0467,354.172,826.292,292649.839,2454914.000
19,H2BRFP:0004-0556-0742,505.450,1347.738,681213.508,5714408.000
20,H2BRFP:0004-0571-0636,320.794,1439.096,461652.637,3872606.000
21,H2BRFP:0004-0321-0918,659.349,486.436,320731.141,2690476.000
22,H2BRFP:0004-0131-0928,340.582,1711.010,582739.885,4888355.000
23,H2BRFP:0004-0147-0962,423.910,659.836,279711.163,2346377.000
24,PMGFP:background,9.060,63.829,578.287,4851.000
25,PMGFP:0004-0496-0202,891.809,20976.280,18706827.154,156923551.000
26,PMGFP:0004-0535-0374,465.514,11600.626,5400257.453,45300444.000
27,PMGFP:0004-0075-0419,330.211,18350.642,6059587.259,50831279.000
28,PMGFP:0004-0217-0417,264.765,9601.682,2542189.195,21325335.000
29,PMGFP:0004-0216-0505,755.552,4633.706,3501004.688,29368427.000
30,PMGFP:0004-0212-0351,293.614,10029.633,2944838.458,24702987.000
31,PMGFP:0004-0273-0368,327.350,9201.457,3012098.184,25267200.000
32,PMGFP:0004-0311-0397,344.755,13521.990,4661770.663,39105595.000
33,PMGFP:0004-0352-0513,725.273,21348.450,15483443.762,129883970.000
34,PMGFP:0004-0300-0548,481.846,22092.862,10645358.805,89299350.000
35,PMGFP:0004-0141-0635,345.828,8112.453,2805510.559,23534225.000
36,PMGFP:0004-0229-0848,672.463,5538.313,3724307.794,31241621.000
37,PMGFP:0004-0423-0075,630.381,21880.981,13793365.594,115706629.000
38,PMGFP:0004-0432-0120,385.167,14810.943,5704685.221,47854158.000
39,PMGFP:0004-0458-0150,458.123,14408.642,6600934.993,55372413.000
40,PMGFP:0004-0354-0148,650.766,5965.078,3881872.410,32563363.000
41,PMGFP:0004-0537-0467,354.172,5209.022,1844891.541,15476004.000
42,PMGFP:0004-0556-0742,505.450,4716.675,2384041.404,19998701.000
43,PMGFP:0004-0571-0636,320.794,5330.410,1709961.411,14344133.000
44,PMGFP:0004-0321-0918,659.349,2652.927,1749205.878,14673338.000
45,PMGFP:0004-0131-0928,340.582,5891.897,2006676.662,16833150.000
46,PMGFP:0004-0147-0962,423.910,4108.677,1741709.607,14610455.000
47,Ceramide:background,9.060,550.066,4983.566,41805.000
48,Ceramide:0004-0496-0202,891.809,1272.384,1134723.280,9518707.000
49,Ceramide:0004-0535-0374,465.514,1995.845,929094.221,7793773.000
50,Ceramide:0004-0075-0419,330.211,747.205,246735.464,2069758.000
51,Ceramide:0004-0217-0417,264.765,1346.909,356614.248,2991484.000
52,Ceramide:0004-0216-0505,755.552,1119.914,846153.040,7098015.000
53,Ceramide:0004-0212-0351,293.614,1031.501,302862.901,2540587.000
54,Ceramide:0004-0273-0368,327.350,1070.075,350289.094,2938425.000
55,Ceramide:0004-0311-0397,344.755,1009.495,348028.280,2919460.000
56,Ceramide:0004-0352-0513,725.273,2144.727,1555511.509,13048519.000
57,Ceramide:0004-0300-0548,481.846,1540.937,742494.386,6228467.000
58,Ceramide:0004-0141-0635,345.828,1214.430,419983.562,3523062.000
59,Ceramide:0004-0229-0848,672.463,1486.174,999396.420,8383508.000
60,Ceramide:0004-0423-0075,630.381,901.227,568116.536,4765686.000
61,Ceramide:0004-0432-0120,385.167,909.819,350432.027,2939624.000
62,Ceramide:0004-0458-0150,458.123,1420.097,650579.448,5457432.000
63,Ceramide:0004-0354-0148,650.766,1173.458,763647.213,6405909.000
64,Ceramide:0004-0537-0467,354.172,2762.257,978315.238,8206667.000
65,Ceramide:0004-0556-0742,505.450,3231.249,1633233.565,13700496.000
66,Ceramide:0004-0571-0636,320.794,3306.095,1060574.062,8896701.000
67,Ceramide:0004-0321-0918,659.349,1256.159,828247.845,6947816.000
68,Ceramide:0004-0131-0928,340.582,1081.950,368493.148,3091131.000
69,Ceramide:0004-0147-0962,423.910,1399.784,593382.699,4977633.000
