 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,8.822,75.581,666.740,5593.000
2,H2BRFP:0004-0133-0481,383.021,2487.755,952862.870,7993158.000
3,H2BRFP:0004-0167-0477,470.402,3143.300,1478614.146,12403460.000
4,H2BRFP:0004-0159-0387,464.561,3040.534,1412512.543,11848962.000
5,H2BRFP:0004-0478-0578,349.046,7109.545,2481560.515,20816747.000
6,H2BRFP:0004-0441-0171,425.341,2468.370,1049897.988,8807144.000
7,H2BRFP:0004-0421-0224,284.077,3030.147,860794.985,7220840.000
8,H2BRFP:0004-0175-0652,427.844,11300.994,4835062.869,40559269.000
9,H2BRFP:0004-0170-0586,280.978,7212.654,2026593.761,17000226.000
10,PMGFP:background,8.822,55.743,491.740,4125.000
11,PMGFP:0004-0133-0481,383.021,14944.374,5724011.040,48016274.000
12,PMGFP:0004-0167-0477,470.402,20024.564,9419593.203,79016928.000
13,PMGFP:0004-0159-0387,464.561,24016.547,11157142.268,93592482.000
14,PMGFP:0004-0478-0578,349.046,40141.155,14011123.060,117533303.000
15,PMGFP:0004-0441-0171,425.341,20632.410,8775801.919,73616439.000
16,PMGFP:0004-0421-0224,284.077,17551.357,4985936.477,41824883.000
17,PMGFP:0004-0175-0652,427.844,59376.363,25403821.772,213101767.000
18,PMGFP:0004-0170-0586,280.978,48855.358,13727257.792,115152079.000
19,Ceramide:background,8.822,191.919,1693.018,14202.000
20,Ceramide:0004-0133-0481,383.021,542.337,207726.675,1742530.000
21,Ceramide:0004-0167-0477,470.402,793.293,373166.769,3130336.000
22,Ceramide:0004-0159-0387,464.561,679.780,315798.954,2649102.000
23,Ceramide:0004-0478-0578,349.046,703.639,245602.732,2060256.000
24,Ceramide:0004-0441-0171,425.341,1210.677,514950.152,4319696.000
25,Ceramide:0004-0421-0224,284.077,1260.713,358139.537,3004279.000
26,Ceramide:0004-0175-0652,427.844,1448.094,619558.551,5197211.000
27,Ceramide:0004-0170-0586,280.978,870.658,244635.464,2052142.000
