 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,11.563,57.629,666.383,5590.000
2,H2BRFP:0004-0854-0625,460.627,3446.885,1587727.126,13318762.000
3,H2BRFP:0004-0863-0572,618.222,880.586,544397.598,4566718.000
4,H2BRFP:0004-0581-0799,214.339,946.973,202973.422,1702657.000
5,H2BRFP:0004-0659-0655,294.091,1289.735,379299.041,3181777.000
6,H2BRFP:0004-0611-0627,222.803,1402.488,312478.722,2621250.000
7,H2BRFP:0004-0605-0548,306.250,2946.070,902233.866,7568453.000
8,H2BRFP:0004-0538-0544,304.104,2338.201,711056.970,5964752.000
9,H2BRFP:0004-0602-0452,345.589,1725.094,596173.996,5001048.000
10,H2BRFP:0004-0812-0503,272.156,2991.173,814065.692,6828848.000
11,H2BRFP:0004-0840-0512,182.868,1303.804,238423.917,2000036.000
12,H2BRFP:0004-0521-0363,501.516,885.377,444030.208,3724779.000
13,H2BRFP:0004-0438-0572,447.156,3309.415,1479824.722,12413615.000
14,H2BRFP:0004-0424-0482,251.890,2653.262,668330.981,5606342.000
15,H2BRFP:0004-0247-0481,356.437,501.016,178580.830,1498038.000
16,PMGFP:background,11.563,70.546,815.753,6843.000
17,PMGFP:0004-0854-0625,460.627,14207.784,6544484.975,54898878.000
18,PMGFP:0004-0863-0572,618.222,5775.275,3570402.800,29950578.000
19,PMGFP:0004-0581-0799,214.339,8692.076,1863052.918,15628352.000
20,PMGFP:0004-0659-0655,294.091,12558.522,3693343.522,30981875.000
21,PMGFP:0004-0611-0627,222.803,8003.403,1783183.297,14958360.000
22,PMGFP:0004-0605-0548,306.250,19385.460,5936797.337,49801247.000
23,PMGFP:0004-0538-0544,304.104,16704.365,5079868.207,42612836.000
24,PMGFP:0004-0602-0452,345.589,9544.301,3298407.730,27668928.000
25,PMGFP:0004-0812-0503,272.156,17359.500,4724492.072,39631738.000
26,PMGFP:0004-0840-0512,182.868,8262.127,1510877.447,12674103.000
27,PMGFP:0004-0521-0363,501.516,5343.146,2679671.608,22478616.000
28,PMGFP:0004-0438-0572,447.156,17615.019,7876661.786,66073938.000
29,PMGFP:0004-0424-0482,251.890,12222.080,3078623.817,25825255.000
30,PMGFP:0004-0247-0481,356.437,3900.651,1390337.610,11662946.000
31,Ceramide:background,11.563,137.309,1587.755,13319.000
32,Ceramide:0004-0854-0625,460.627,930.263,428504.083,3594537.000
33,Ceramide:0004-0863-0572,618.222,970.188,599791.537,5031394.000
34,Ceramide:0004-0581-0799,214.339,1339.673,287144.491,2408732.000
35,Ceramide:0004-0659-0655,294.091,1110.128,326478.126,2738685.000
36,Ceramide:0004-0611-0627,222.803,1469.936,327506.311,2747310.000
37,Ceramide:0004-0605-0548,306.250,1054.878,323056.328,2709981.000
38,Ceramide:0004-0538-0544,304.104,1417.279,431000.575,3615479.000
39,Ceramide:0004-0602-0452,345.589,2222.187,767963.920,6442120.000
40,Ceramide:0004-0812-0503,272.156,1644.736,447624.741,3754932.000
41,Ceramide:0004-0840-0512,182.868,1859.941,340123.478,2853150.000
42,Ceramide:0004-0521-0363,501.516,1220.186,611942.236,5133321.000
43,Ceramide:0004-0438-0572,447.156,1241.554,555168.205,4657068.000
44,Ceramide:0004-0424-0482,251.890,1313.226,330788.872,2774846.000
45,Ceramide:0004-0247-0481,356.437,920.147,327974.806,2751240.000
