 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,9.060,63.618,576.379,4835.000
2,H2BRFP:0004-0526-0740,329.138,4172.373,1373287.627,11519921.000
3,H2BRFP:0004-0610-0795,574.472,1461.648,839676.252,7043684.000
4,H2BRFP:0004-0514-0312,673.535,582.130,392084.889,3289032.000
5,H2BRFP:0004-0466-0367,611.070,529.627,323638.906,2714868.000
6,H2BRFP:0004-0336-0426,518.920,1092.931,567144.261,4757530.000
7,H2BRFP:0004-0504-0504,564.697,1437.577,811795.103,6809801.000
8,H2BRFP:0004-0464-0456,533.345,823.226,439063.212,3683113.000
9,H2BRFP:0004-0770-0313,461.819,1107.726,511568.527,4291329.000
10,H2BRFP:0004-0114-0326,511.291,808.490,413373.497,3467613.000
11,PMGFP:background,9.060,47.947,434.401,3644.000
12,PMGFP:0004-0526-0740,329.138,11033.234,3631459.920,30462760.000
13,PMGFP:0004-0610-0795,574.472,6405.842,3679977.360,30869752.000
14,PMGFP:0004-0514-0312,673.535,5346.891,3601320.818,30209936.000
15,PMGFP:0004-0466-0367,611.070,6374.405,3895204.478,32675200.000
16,PMGFP:0004-0336-0426,518.920,6968.951,3616330.287,30335844.000
17,PMGFP:0004-0504-0504,564.697,3461.600,1954754.709,16397599.000
18,PMGFP:0004-0464-0456,533.345,3572.910,1905592.701,15985200.000
19,PMGFP:0004-0770-0313,461.819,6018.601,2779503.388,23316062.000
20,PMGFP:0004-0114-0326,511.291,3197.206,1634702.110,13712815.000
21,Ceramide:background,9.060,507.605,4598.876,38578.000
22,Ceramide:0004-0526-0740,329.138,4512.712,1485306.227,12459597.000
23,Ceramide:0004-0610-0795,574.472,3581.413,2057421.776,17258829.000
24,Ceramide:0004-0514-0312,673.535,2542.489,1712456.353,14365062.000
25,Ceramide:0004-0466-0367,611.070,1977.613,1208458.722,10137242.000
26,Ceramide:0004-0336-0426,518.920,2286.123,1186315.857,9951495.000
27,Ceramide:0004-0504-0504,564.697,3533.062,1995109.257,16736116.000
28,Ceramide:0004-0464-0456,533.345,3278.677,1748664.784,14668799.000
29,Ceramide:0004-0770-0313,461.819,3342.303,1543538.194,12948080.000
30,Ceramide:0004-0114-0326,511.291,2997.996,1532848.054,12858405.000
