 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,12.279,57.738,708.941,5947.000
2,H2BRFP:0004-0126-0517,444.772,1510.901,672006.100,5637171.000
3,H2BRFP:0004-0203-0517,828.866,1427.739,1183404.277,9927071.000
4,H2BRFP:0004-0074-0407,361.802,3100.535,1121779.121,9410124.000
5,H2BRFP:0004-0044-0478,298.025,863.506,257346.091,2158766.000
6,H2BRFP:0004-0136-0420,398.995,1203.193,480068.169,4027086.000
7,H2BRFP:0004-0186-0367,716.213,1299.217,930515.321,7805694.000
8,H2BRFP:0004-0323-0340,441.196,1465.274,646472.431,5422980.000
9,H2BRFP:0004-0338-0383,304.223,2206.997,671420.184,5632256.000
10,H2BRFP:0004-0312-0418,213.147,4191.159,893333.661,7493793.000
11,H2BRFP:0004-0293-0379,172.973,7006.704,1211973.623,10166727.000
12,H2BRFP:0004-0359-0421,245.930,3226.030,793376.949,6655299.000
13,H2BRFP:0004-0489-0158,565.651,2300.868,1301487.557,10917621.000
14,H2BRFP:0004-0588-0057,317.694,1894.796,601965.686,5049632.000
15,H2BRFP:0004-0536-0155,281.812,1190.613,335529.012,2814609.000
16,H2BRFP:0004-0486-0354,284.792,2419.010,688915.416,5779016.000
17,H2BRFP:0004-0445-0349,296.356,1120.160,331965.593,2784717.000
18,H2BRFP:0004-0398-0341,283.004,1636.982,463272.579,3886195.000
19,H2BRFP:0004-0191-0134,417.354,4646.442,1939208.915,16267192.000
20,H2BRFP:0004-0234-0094,336.172,1489.460,500714.116,4200276.000
21,H2BRFP:0004-0276-0144,394.108,2609.916,1028587.685,8628381.000
22,H2BRFP:0004-0203-0287,581.744,687.807,400127.618,3356499.000
23,H2BRFP:0004-0754-0221,547.054,2028.233,1109552.844,9307563.000
24,H2BRFP:0004-0828-0486,366.213,2412.316,883420.293,7410634.000
25,H2BRFP:0004-0837-0398,294.925,865.744,255329.538,2141850.000
26,H2BRFP:0004-0680-0601,523.212,3088.849,1616122.546,13556959.000
27,H2BRFP:0004-0618-0652,569.823,2989.049,1703228.679,14287655.000
28,H2BRFP:0004-0669-0784,499.728,896.201,447856.485,3756876.000
29,H2BRFP:0004-0756-0817,460.388,1745.216,803477.119,6740025.000
30,H2BRFP:0004-0886-0737,630.262,503.775,317510.449,2663459.000
31,H2BRFP:0004-0855-0899,491.383,725.244,356372.252,2989454.000
32,H2BRFP:0004-0734-0950,537.398,1995.490,1072372.138,8995670.000
33,H2BRFP:0004-0808-0956,401.141,956.282,383604.065,3217890.000
34,H2BRFP:0004-0415-0667,573.757,1126.637,646415.926,5422506.000
35,H2BRFP:0004-0543-0698,533.225,464.440,247651.472,2077442.000
36,H2BRFP:0004-0560-0739,494.244,423.832,209476.318,1757207.000
37,H2BRFP:0004-0227-0948,590.089,3527.115,2081309.992,17459217.000
38,H2BRFP:0004-0295-0936,286.819,1396.087,400424.093,3358986.000
39,H2BRFP:0004-0549-0888,173.212,1194.515,206904.247,1735631.000
40,H2BRFP:0004-0573-0885,235.678,1168.025,275277.631,2309186.000
41,H2BRFP:0004-0558-0936,265.480,898.424,238513.921,2000791.000
42,PMGFP:background,12.279,55.233,678.185,5689.000
43,PMGFP:0004-0126-0517,444.772,2714.482,1207325.156,10127733.000
44,PMGFP:0004-0203-0517,828.866,5543.355,4594697.262,38542945.000
45,PMGFP:0004-0074-0407,361.802,4912.955,1777515.705,14910817.000
46,PMGFP:0004-0044-0478,298.025,2705.333,806255.661,6763333.000
47,PMGFP:0004-0136-0420,398.995,5229.478,2086536.746,17503062.000
48,PMGFP:0004-0186-0367,716.213,5335.097,3821063.127,32053260.000
49,PMGFP:0004-0323-0340,441.196,5847.611,2579939.844,21642009.000
50,PMGFP:0004-0338-0383,304.223,16862.891,5130086.890,43034099.000
51,PMGFP:0004-0312-0418,213.147,10194.450,2172917.965,18227677.000
52,PMGFP:0004-0293-0379,172.973,11161.405,1930626.643,16195199.000
53,PMGFP:0004-0359-0421,245.930,3555.609,874430.442,7335222.000
54,PMGFP:0004-0489-0158,565.651,7114.448,4024291.539,33758056.000
55,PMGFP:0004-0588-0057,317.694,13608.173,4323236.848,36265780.000
56,PMGFP:0004-0536-0155,281.812,18040.286,5083969.024,42647236.000
57,PMGFP:0004-0486-0354,284.792,5576.087,1588026.462,13321273.000
58,PMGFP:0004-0445-0349,296.356,2201.289,652364.376,5472405.000
59,PMGFP:0004-0398-0341,283.004,2815.995,796937.984,6685171.000
60,PMGFP:0004-0191-0134,417.354,11693.156,4880180.326,40937740.000
61,PMGFP:0004-0234-0094,336.172,4437.313,1491698.853,12513222.000
62,PMGFP:0004-0276-0144,394.108,5420.271,2136170.229,17919416.000
63,PMGFP:0004-0203-0287,581.744,1767.649,1028318.866,8626126.000
64,PMGFP:0004-0754-0221,547.054,5563.439,3043500.791,25530623.000
65,PMGFP:0004-0828-0486,366.213,5985.040,2191796.865,18386044.000
66,PMGFP:0004-0837-0398,294.925,2225.149,656252.285,5505019.000
67,PMGFP:0004-0680-0601,523.212,7775.832,4068407.753,34128128.000
68,PMGFP:0004-0618-0652,569.823,4522.485,2577015.269,21617476.000
69,PMGFP:0004-0669-0784,499.728,2770.858,1384674.191,11615438.000
70,PMGFP:0004-0756-0817,460.388,4966.091,2286330.366,19179045.000
71,PMGFP:0004-0886-0737,630.262,2072.505,1306221.617,10957333.000
72,PMGFP:0004-0855-0899,491.383,2076.236,1020226.666,8558244.000
73,PMGFP:0004-0734-0950,537.398,5609.361,3014458.300,25286998.000
74,PMGFP:0004-0808-0956,401.141,2634.696,1056884.518,8865751.000
75,PMGFP:0004-0415-0667,573.757,3893.438,2233886.631,18739117.000
76,PMGFP:0004-0543-0698,533.225,2601.996,1387450.468,11638727.000
77,PMGFP:0004-0560-0739,494.244,1656.408,818669.337,6867466.000
78,PMGFP:0004-0227-0948,590.089,12668.186,7475351.846,62707521.000
79,PMGFP:0004-0295-0936,286.819,5918.508,1697539.510,14239931.000
80,PMGFP:0004-0549-0888,173.212,4132.092,715727.253,6003929.000
81,PMGFP:0004-0573-0885,235.678,3897.631,918585.161,7705617.000
82,PMGFP:0004-0558-0936,265.480,3305.426,877525.367,7361184.000
83,Ceramide:background,12.279,883.223,10844.755,90972.000
84,Ceramide:0004-0126-0517,444.772,2013.087,895364.401,7510828.000
85,Ceramide:0004-0203-0517,828.866,1985.941,1646079.018,13808251.000
86,Ceramide:0004-0074-0407,361.802,1902.467,688315.791,5773986.000
87,Ceramide:0004-0044-0478,298.025,2478.470,738644.982,6196176.000
88,Ceramide:0004-0136-0420,398.995,1796.478,716786.074,6012811.000
89,Ceramide:0004-0186-0367,716.213,2835.823,2031052.088,17037625.000
90,Ceramide:0004-0323-0340,441.196,2203.952,972373.701,8156826.000
91,Ceramide:0004-0338-0383,304.223,1039.883,316356.736,2653781.000
92,Ceramide:0004-0312-0418,213.147,2245.991,478726.581,4015832.000
93,Ceramide:0004-0293-0379,172.973,1928.815,333633.815,2798711.000
94,Ceramide:0004-0359-0421,245.930,2034.197,500269.702,4196548.000
95,Ceramide:0004-0489-0158,565.651,2049.438,1159265.720,9724583.000
96,Ceramide:0004-0588-0057,317.694,2379.526,755961.518,6341437.000
97,Ceramide:0004-0536-0155,281.812,2444.900,689002.201,5779744.000
98,Ceramide:0004-0486-0354,284.792,2782.985,792572.402,6648550.000
99,Ceramide:0004-0445-0349,296.356,2487.406,737156.647,6183691.000
100,Ceramide:0004-0398-0341,283.004,1781.106,504060.216,4228345.000
