 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,16.689,62.579,1044.397,8761.000
2,H2BRFP:0004-0098-0319,615.003,2998.366,1844005.216,15468569.000
3,H2BRFP:0004-0179-0267,383.856,770.353,295704.232,2480536.000
4,H2BRFP:0004-0162-0184,404.360,634.391,256522.232,2151855.000
5,H2BRFP:0004-0280-0202,542.643,1421.408,771316.934,6470247.000
6,H2BRFP:0004-0297-0283,423.314,563.635,238594.507,2001467.000
7,H2BRFP:0004-0344-0334,306.727,983.762,301746.143,2531219.000
8,H2BRFP:0004-0399-0186,206.114,627.334,129302.116,1084660.000
9,H2BRFP:0004-0260-0425,456.335,7271.607,3318290.139,27835713.000
10,H2BRFP:0004-0216-0453,461.819,1005.190,464215.648,3894106.000
11,H2BRFP:0004-0141-0601,347.616,3271.234,1137132.511,9538917.000
12,H2BRFP:0004-0181-0638,365.020,1188.422,433798.310,3638948.000
13,H2BRFP:0004-0295-0598,366.809,2970.059,1089443.221,9138872.000
14,H2BRFP:0004-0315-0632,363.590,1332.602,484520.774,4064437.000
15,H2BRFP:0004-0488-0497,351.431,4435.623,1558813.263,13076216.000
16,H2BRFP:0004-0571-0560,295.879,3849.901,1139103.883,9555454.000
17,H2BRFP:0004-0595-0539,305.773,1344.782,411198.275,3449366.000
18,H2BRFP:0004-0578-0643,254.155,3640.569,925270.089,7761694.000
19,H2BRFP:0004-0560-0708,330.450,1233.720,407682.301,3419872.000
20,H2BRFP:0004-0408-0654,297.309,1693.168,503394.668,4222762.000
21,H2BRFP:0004-0440-0612,269.295,839.812,226157.108,1897135.000
22,H2BRFP:0004-0377-0589,241.638,628.373,151838.969,1273712.000
23,H2BRFP:0004-0448-0428,221.611,1406.176,311624.107,2614081.000
24,H2BRFP:0004-0435-0461,213.028,2899.007,617569.535,5180526.000
25,H2BRFP:0004-0416-0498,286.342,693.528,198586.144,1665854.000
26,H2BRFP:0004-0387-0461,224.710,4847.768,1089344.396,9138043.000
27,H2BRFP:0004-0239-0967,237.108,626.545,148559.030,1246198.000
28,H2BRFP:0004-0320-0922,433.089,458.181,198433.078,1664570.000
29,H2BRFP:0004-0501-0784,521.901,213.957,111664.428,936705.000
30,H2BRFP:0004-0603-0945,497.105,3524.531,1752061.549,14697293.000
31,H2BRFP:0004-0609-0898,345.947,640.050,221423.287,1857425.000
32,H2BRFP:0004-0747-0838,314.595,2560.767,805603.584,6757863.000
33,H2BRFP:0004-0689-0482,243.069,1569.735,381553.537,3200689.000
34,H2BRFP:0004-0707-0399,426.890,1228.171,524294.294,4398080.000
35,H2BRFP:0004-0731-0246,400.068,2140.336,856280.391,7182969.000
36,H2BRFP:0004-0672-0239,211.240,4205.708,888412.919,7452515.000
37,H2BRFP:0004-0578-0391,421.645,1204.664,507940.496,4260895.000
38,H2BRFP:0004-0547-0386,255.347,974.288,248781.939,2086925.000
39,H2BRFP:0004-0528-0357,199.319,1752.551,349316.462,2930266.000
40,H2BRFP:0004-0578-0271,206.233,673.373,138871.803,1164936.000
41,H2BRFP:0004-0542-0289,199.080,1755.344,349454.507,2931424.000
42,H2BRFP:0004-0497-0316,316.860,1295.747,410569.921,3444095.000
43,H2BRFP:0004-0493-0251,578.406,1837.306,1062708.990,8914610.000
44,H2BRFP:0004-0663-0149,314.475,702.258,220842.854,1852556.000
45,H2BRFP:0004-0548-0060,336.172,1612.807,542179.938,4548115.000
46,H2BRFP:0004-0501-0051,206.829,730.669,151123.472,1267710.000
47,H2BRFP:0004-0748-0109,387.193,1524.296,590197.532,4950914.000
48,H2BRFP:0004-0781-0090,200.988,3296.459,662547.874,5557830.000
49,H2BRFP:0004-0694-0077,236.274,2292.422,541639.441,4543581.000
50,H2BRFP:0004-0893-0307,382.425,2463.871,942245.924,7904097.000
51,H2BRFP:0004-0836-0455,385.882,1284.181,495542.675,4156895.000
52,H2BRFP:0004-0863-0385,175.000,1535.368,268689.381,2253920.000
53,H2BRFP:0004-0808-0372,324.251,842.111,273055.202,2290543.000
54,H2BRFP:0004-0893-0521,656.250,2795.364,1834457.941,15388481.000
55,H2BRFP:0004-0947-0262,293.971,2413.154,709398.285,5950838.000
56,H2BRFP:0004-0947-0717,555.399,1054.486,585660.048,4912851.000
57,H2BRFP:0004-0946-0141,546.339,1863.787,1018258.750,8541736.000
58,PMGFP:background,16.689,51.121,853.185,7157.000
59,PMGFP:0004-0098-0319,615.003,7559.196,4648931.647,38997894.000
60,PMGFP:0004-0179-0267,383.856,1991.243,764349.836,6411803.000
61,PMGFP:0004-0162-0184,404.360,1971.882,797349.616,6688624.000
62,PMGFP:0004-0280-0202,542.643,3784.610,2053692.535,17227546.000
63,PMGFP:0004-0297-0283,423.314,1658.979,702269.180,5891035.000
64,PMGFP:0004-0344-0334,306.727,3262.980,1000843.508,8395647.000
65,PMGFP:0004-0399-0186,206.114,4271.080,880328.348,7384697.000
66,PMGFP:0004-0260-0425,456.335,4777.747,2180253.898,18289215.000
67,PMGFP:0004-0216-0453,461.819,1403.654,648233.637,5437754.000
68,PMGFP:0004-0141-0601,347.616,22184.712,7711756.706,64690620.000
69,PMGFP:0004-0181-0638,365.020,4793.239,1749630.145,14676897.000
70,PMGFP:0004-0295-0598,366.809,18281.367,6705762.619,56251767.000
71,PMGFP:0004-0315-0632,363.590,8408.042,3057079.385,25644528.000
72,PMGFP:0004-0488-0497,351.431,25088.750,8816952.789,73961636.000
73,PMGFP:0004-0571-0560,295.879,11370.946,3364421.237,28222687.000
74,PMGFP:0004-0595-0539,305.773,6347.001,1940742.668,16280058.000
75,PMGFP:0004-0578-0643,254.155,9678.512,2459845.375,20634588.000
76,PMGFP:0004-0560-0708,330.450,9832.879,3249270.876,27256740.000
77,PMGFP:0004-0408-0654,297.309,4888.385,1453362.170,12191632.000
78,PMGFP:0004-0440-0612,269.295,1072.577,288839.655,2422952.000
79,PMGFP:0004-0377-0589,241.638,1337.967,323304.046,2712059.000
80,PMGFP:0004-0448-0428,221.611,3385.292,750217.989,6293257.000
81,PMGFP:0004-0435-0461,213.028,6404.862,1364414.483,11445488.000
82,PMGFP:0004-0416-0498,286.342,3132.037,896833.542,7523152.000
83,PMGFP:0004-0387-0461,224.710,5575.325,1252833.979,10509487.000
84,PMGFP:0004-0239-0967,237.108,4274.401,1013496.080,8501784.000
85,PMGFP:0004-0320-0922,433.089,4048.896,1753533.313,14709639.000
86,PMGFP:0004-0501-0784,521.901,3129.307,1633187.192,13700107.000
87,PMGFP:0004-0603-0945,497.105,8736.890,4343150.967,36432831.000
88,PMGFP:0004-0609-0898,345.947,5365.013,1856009.525,15569268.000
89,PMGFP:0004-0747-0838,314.595,12517.687,3937997.821,33034175.000
90,PMGFP:0004-0689-0482,243.069,5836.144,1418584.614,11899898.000
91,PMGFP:0004-0707-0399,426.890,3125.513,1334251.182,11192461.000
92,PMGFP:0004-0731-0246,400.068,7923.930,3170111.984,26592710.000
93,PMGFP:0004-0672-0239,211.240,8843.016,1867996.906,15669825.000
94,PMGFP:0004-0578-0391,421.645,2205.364,929880.767,7800371.000
95,PMGFP:0004-0547-0386,255.347,4012.852,1024671.523,8595530.000
96,PMGFP:0004-0528-0357,199.319,4468.353,890626.764,7471086.000
97,PMGFP:0004-0578-0271,206.233,2790.108,575412.177,4826886.000
98,PMGFP:0004-0542-0289,199.080,3715.096,739602.832,6204211.000
99,PMGFP:0004-0497-0316,316.860,6363.050,2016193.897,16912986.000
100,PMGFP:0004-0493-0251,578.406,4009.576,2319162.656,19454461.000
101,PMGFP:0004-0663-0149,314.475,4642.973,1460101.220,12248163.000
102,PMGFP:0004-0548-0060,336.172,5316.948,1787407.258,14993793.000
103,PMGFP:0004-0501-0051,206.829,4257.152,880502.513,7386158.000
104,PMGFP:0004-0748-0109,387.193,9603.704,3718491.666,31192832.000
105,PMGFP:0004-0781-0090,200.988,9271.647,1863487.438,15631997.000
106,PMGFP:0004-0694-0077,236.274,9587.194,2265203.168,19001818.000
107,PMGFP:0004-0893-0307,382.425,6148.666,2351404.023,19724920.000
108,PMGFP:0004-0836-0455,385.882,4936.423,1904877.442,15979200.000
109,PMGFP:0004-0863-0385,175.000,4522.903,791507.977,6639621.000
110,PMGFP:0004-0808-0372,324.251,4865.662,1577694.190,13234600.000
111,PMGFP:0004-0893-0521,656.250,6110.773,4010194.741,33639804.000
112,PMGFP:0004-0947-0262,293.971,6435.326,1891801.795,15869514.000
113,PMGFP:0004-0947-0717,555.399,6284.606,3490461.057,29279981.000
114,PMGFP:0004-0946-0141,546.339,6229.819,3403590.363,28551260.000
115,Ceramide:background,16.689,216.807,3618.375,30353.000
116,Ceramide:0004-0098-0319,615.003,2195.505,1350243.178,11326611.000
117,Ceramide:0004-0179-0267,383.856,4383.033,1682451.839,14113367.000
118,Ceramide:0004-0162-0184,404.360,3412.856,1380021.432,11576408.000
119,Ceramide:0004-0280-0202,542.643,2550.971,1384266.732,11612020.000
120,Ceramide:0004-0297-0283,423.314,2919.188,1235733.450,10366038.000
121,Ceramide:0004-0344-0334,306.727,1964.164,602461.718,5053793.000
122,Ceramide:0004-0399-0186,206.114,2762.103,569307.442,4775676.000
123,Ceramide:0004-0260-0425,456.335,4938.523,2253621.578,18904665.000
124,Ceramide:0004-0216-0453,461.819,5052.090,2333150.020,19571795.000
125,Ceramide:0004-0141-0601,347.616,1584.997,550969.993,4621851.000
126,Ceramide:0004-0181-0638,365.020,4022.177,1468176.731,12315905.000
127,Ceramide:0004-0295-0598,366.809,3170.691,1163036.803,9756217.000
128,Ceramide:0004-0315-0632,363.590,2884.334,1048714.712,8797218.000
129,Ceramide:0004-0488-0497,351.431,6324.747,2222709.043,18645353.000
130,Ceramide:0004-0571-0560,295.879,2015.232,596264.477,5001807.000
131,Ceramide:0004-0595-0539,305.773,2076.883,635055.111,5327205.000
132,Ceramide:0004-0578-0643,254.155,1889.326,480182.372,4028044.000
133,Ceramide:0004-0560-0708,330.450,4686.143,1548534.158,12989989.000
134,Ceramide:0004-0408-0654,297.309,4648.949,1382175.791,11594480.000
135,Ceramide:0004-0440-0612,269.295,2786.286,750332.789,6294220.000
136,Ceramide:0004-0377-0589,241.638,1889.189,456500.389,3829386.000
137,Ceramide:0004-0448-0428,221.611,3836.435,850196.399,7131933.000
138,Ceramide:0004-0435-0461,213.028,2154.598,458989.489,3850266.000
139,Ceramide:0004-0416-0498,286.342,3304.895,946330.053,7938357.000
140,Ceramide:0004-0387-0461,224.710,1873.587,421014.608,3531711.000
141,Ceramide:0004-0239-0967,237.108,1649.507,391111.899,3280870.000
142,Ceramide:0004-0320-0922,433.089,2324.156,1006567.010,8443659.000
143,Ceramide:0004-0501-0784,521.901,5431.208,2834550.427,23777828.000
144,Ceramide:0004-0603-0945,497.105,2014.113,1001225.575,8398852.000
145,Ceramide:0004-0609-0898,345.947,1538.712,532312.465,4465341.000
146,Ceramide:0004-0747-0838,314.595,2426.400,763332.499,6403269.000
147,Ceramide:0004-0689-0482,243.069,1212.937,294827.087,2473178.000
