 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,5.722,56.771,324.847,2725.000
2,H2BRFP:0004-0371-0864,190.497,1839.304,350382.317,2939207.000
3,H2BRFP:0004-0406-0914,430.109,482.098,207354.502,1739408.000
4,H2BRFP:0004-0375-0830,239.016,1487.779,355602.395,2982996.000
5,H2BRFP:0004-0359-0717,350.238,1382.166,484087.804,4060805.000
6,H2BRFP:0004-0413-0580,406.744,1956.080,795623.457,6674144.000
7,H2BRFP:0004-0448-0450,243.784,1590.456,387727.890,3252483.000
8,H2BRFP:0004-0511-0386,393.869,1940.846,764439.482,6412555.000
9,H2BRFP:0004-0560-0343,286.223,2614.386,748296.685,6277140.000
10,H2BRFP:0004-0661-0288,522.973,1350.175,706105.471,5923216.000
11,H2BRFP:0004-0590-0446,364.901,2369.475,864624.481,7252964.000
12,H2BRFP:0004-0854-0276,207.425,3577.144,741989.294,6224230.000
13,H2BRFP:0004-0778-0144,442.984,1081.695,479173.141,4019578.000
14,H2BRFP:0004-0315-0166,347.854,3219.322,1119854.717,9393981.000
15,H2BRFP:0004-0088-0939,287.296,3803.627,1092765.599,9166742.000
16,PMGFP:background,5.722,65.479,374.676,3143.000
17,PMGFP:0004-0371-0864,190.497,8423.069,1604571.830,13460065.000
18,PMGFP:0004-0406-0914,430.109,3221.720,1385690.693,11623965.000
19,PMGFP:0004-0375-0830,239.016,6097.716,1457449.755,12225921.000
20,PMGFP:0004-0359-0717,350.238,7437.591,2604930.154,21851642.000
21,PMGFP:0004-0413-0580,406.744,8748.196,3558275.347,29848846.000
22,PMGFP:0004-0448-0450,243.784,4978.701,1213727.915,10181443.000
23,PMGFP:0004-0511-0386,393.869,13359.782,5262007.092,44140721.000
24,PMGFP:0004-0560-0343,286.223,10718.127,3067772.028,25734224.000
25,PMGFP:0004-0661-0288,522.973,8368.390,4376445.671,36712126.000
26,PMGFP:0004-0590-0446,364.901,8626.560,3147842.518,26405901.000
27,PMGFP:0004-0854-0276,207.425,18446.161,3826196.302,32096320.000
28,PMGFP:0004-0778-0144,442.984,3797.168,1682083.243,14110275.000
29,PMGFP:0004-0315-0166,347.854,12770.576,4442298.841,37264540.000
30,PMGFP:0004-0088-0939,287.296,20972.120,6025198.804,50542809.000
31,Ceramide:background,5.722,321.750,1841.076,15444.000
32,Ceramide:0004-0371-0864,190.497,788.107,150132.242,1259395.000
33,Ceramide:0004-0406-0914,430.109,1946.688,837288.002,7023650.000
34,Ceramide:0004-0375-0830,239.016,601.867,143855.726,1206744.000
35,Ceramide:0004-0359-0717,350.238,1245.411,436190.851,3659018.000
36,Ceramide:0004-0413-0580,406.744,807.159,328307.163,2754028.000
37,Ceramide:0004-0448-0450,243.784,657.141,160200.584,1343854.000
38,Ceramide:0004-0511-0386,393.869,1054.167,415203.964,3482968.000
39,Ceramide:0004-0560-0343,286.223,1134.341,324674.124,2723552.000
40,Ceramide:0004-0661-0288,522.973,1056.227,552378.934,4633670.000
41,Ceramide:0004-0590-0446,364.901,650.847,237495.034,1992244.000
42,Ceramide:0004-0854-0276,207.425,1005.100,208482.942,1748874.000
43,Ceramide:0004-0778-0144,442.984,1033.230,457704.050,3839483.000
44,Ceramide:0004-0315-0166,347.854,496.608,172747.059,1449101.000
45,Ceramide:0004-0088-0939,287.296,736.941,211719.846,1776027.000
