 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,11.087,73.495,814.799,6835
2,H2BRFP:0003-0226-0904,450.017,1194.647,537611.461,4509792
3,H2BRFP:0003-0374-0300,468.256,1603.832,751004.178,6299852
4,H2BRFP:0003-0422-0305,300.17,740.575,222298.644,1864768
5,H2BRFP:0003-0402-0363,506.284,1577.239,798531.223,6698536
6,H2BRFP:0003-0502-0279,221.253,1691.581,374268.029,3139574
7,H2BRFP:0003-0488-0327,228.048,1078.14,245868.093,2062482
8,H2BRFP:0003-0560-0119,219.942,2121.692,466649.435,3914522
9,H2BRFP:0003-0584-0140,122.428,1439.948,176290.69,1478827
10,H2BRFP:0003-0507-0128,159.503,823.102,131286.959,1101310
11,H2BRFP:0003-0575-0533,382.425,2879.647,1101249.165,9237907
12,H2BRFP:0003-0509-0428,201.465,4626.964,932169.477,7819570
13,H2BRFP:0003-0487-0404,321.747,3121.428,1004310.964,8424734
14,H2BRFP:0003-0885-0228,141.979,3924.344,557174.029,4673894
15,H2BRFP:0003-0863-0209,159.384,2149.58,342607.691,2873989
16,H2BRFP:0001-0733-0524,286.819,3212.056,921278.11,7728207
17,H2BRFP:0001-0729-0375,279.309,2730.539,762662.898,6397652
18,H2BRFP:0001-0666-0610,235.32,2384.028,561009.843,4706071
19,H2BRFP:0001-0556-0705,272.514,2556.895,696788.867,5845063
20,H2BRFP:0001-0499-0840,220.181,3499.319,770481.87,6463242
21,H2BRFP:0001-0460-0752,367.405,2236.028,821527.154,6891439
22,H2BRFP:0001-0451-0737,194.908,1834.593,357576.867,2999559
23,H2BRFP:0001-0924-0301,291.349,1160.932,338236.267,2837319
24,H2BRFP:0001-0806-0451,289.799,2984.857,865008.814,7256188
25,H2BRFP:0001-0878-0516,440.242,2544.755,1120307.834,9397782
26,H2BRFP:0001-0870-0580,293.971,2651.914,779586.757,6539619
27,PMGFP:background,11.087,49.527,549.08,4606
28,PMGFP:0003-0226-0904,450.017,7168.728,3226049.877,27061949
29,PMGFP:0003-0374-0300,468.256,15463.545,7240900.118,60740806
30,PMGFP:0003-0422-0305,300.17,5390.928,1618196.558,13574357
31,PMGFP:0003-0402-0363,506.284,8178.545,4140667.139,34734281
32,PMGFP:0003-0502-0279,221.253,8497.067,1880005.03,15770556
33,PMGFP:0003-0488-0327,228.048,9444.262,2153748.55,18066873
34,PMGFP:0003-0560-0119,219.942,11688.023,2570688.447,21564403
35,PMGFP:0003-0584-0140,122.428,6286.001,769585.531,6455723
36,PMGFP:0003-0507-0128,159.503,7506.217,1197262.179,10043319
37,PMGFP:0003-0575-0533,382.425,15606.472,5968306.398,50065563
38,PMGFP:0003-0509-0428,201.465,22385.462,4509877.811,37831431
39,PMGFP:0003-0487-0404,321.747,22807.399,7338218.837,61557171
40,PMGFP:0003-0885-0228,141.979,14558.1,2066942.825,17338697
41,PMGFP:0003-0863-0209,159.384,13275.346,2115871.42,17749138
42,PMGFP:0001-0733-0524,286.819,19197.326,5506154.153,46188766
43,PMGFP:0001-0729-0375,279.309,17058.609,4764615.949,39968320
44,PMGFP:0001-0666-0610,235.32,13509.628,3179088.006,26668006
45,PMGFP:0001-0556-0705,272.514,14162.074,3859358.207,32374501
46,PMGFP:0001-0499-0840,220.181,20256.119,4460002.81,37413051
47,PMGFP:0001-0460-0752,367.405,16351.412,6007584.72,50395052
48,PMGFP:0001-0451-0737,194.908,8422.663,1641644.771,13771054
49,PMGFP:0001-0924-0301,291.349,8276.777,2411428.905,20228443
50,PMGFP:0001-0806-0451,289.799,20219.477,5859585.26,49153548
51,PMGFP:0001-0878-0516,440.242,17194.748,7569847.676,63500206
52,PMGFP:0001-0870-0580,293.971,13017.874,3826882.593,32102077
53,Ceramide:background,11.087,383.419,4250.784,35658
54,Ceramide:0003-0226-0904,450.017,7575.939,3409301.824,28599171
55,Ceramide:0003-0374-0300,468.256,2032.401,951684.361,7983272
56,Ceramide:0003-0422-0305,300.17,2342.368,703109.252,5898082
57,Ceramide:0003-0402-0363,506.284,3299.708,1670589.748,14013861
58,Ceramide:0003-0502-0279,221.253,1531.162,338774.857,2841837
59,Ceramide:0003-0488-0327,228.048,2365.196,539378.984,4524619
60,Ceramide:0003-0560-0119,219.942,1817.752,399800.268,3353753
61,Ceramide:0003-0584-0140,122.428,1416.555,173426.674,1454802
62,Ceramide:0003-0507-0128,159.503,1747.898,278794.559,2338688
63,Ceramide:0003-0575-0533,382.425,1183.636,452652.057,3797104
64,Ceramide:0003-0509-0428,201.465,3387.312,682423.488,5724558
65,Ceramide:0003-0487-0404,321.747,2606.943,838776.694,7036138
66,Ceramide:0003-0885-0228,141.979,1081.818,153595.287,1288445
67,Ceramide:0003-0863-0209,159.384,1761.032,280679.504,2354500
68,Ceramide:0001-0733-0524,286.819,311.34,89298.044,749083
69,Ceramide:0001-0729-0375,279.309,929.853,259715.863,2178645
70,Ceramide:0001-0666-0610,235.32,322.324,75849.389,636268
71,Ceramide:0001-0556-0705,272.514,305.117,83148.606,697498
72,Ceramide:0001-0499-0840,220.181,524.861,115564.138,969418
73,Ceramide:0001-0460-0752,367.405,664.796,244249.224,2048902
74,Ceramide:0001-0451-0737,194.908,1344.678,262088.496,2198548
75,Ceramide:0001-0924-0301,291.349,617.894,180022.672,1510133
76,Ceramide:0001-0806-0451,289.799,779.648,225941.339,1895325
77,Ceramide:0001-0878-0516,440.242,491.434,216349.598,1814864
78,Ceramide:0001-0870-0580,293.971,544.987,160210.717,1343939
