 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,4.411,67.892,299.455,2512.000
2,H2BRFP:0004-0117-0065,523.569,1261.778,660628.596,5541730.000
3,H2BRFP:0004-0111-0143,550.272,831.511,457557.541,3838254.000
4,H2BRFP:0004-0201-0396,493.648,1000.553,493921.064,4143292.000
5,H2BRFP:0004-0382-0228,416.877,2822.003,1176427.403,9868545.000
6,H2BRFP:0004-0383-0317,332.476,2319.228,771087.932,6468326.000
7,H2BRFP:0004-0429-0170,728.968,1947.222,1419462.594,11907263.000
8,H2BRFP:0004-0472-0259,602.725,926.225,558258.719,4682993.000
9,H2BRFP:0004-0509-0267,325.085,3017.416,980917.111,8228493.000
10,H2BRFP:0004-0660-0095,528.338,1953.906,1032322.766,8659713.000
11,H2BRFP:0004-0666-0345,302.793,1143.446,346227.378,2904353.000
12,H2BRFP:0004-0560-0384,319.959,2091.529,669203.835,5613664.000
13,H2BRFP:0004-0489-0448,355.364,2500.125,888455.477,7452872.000
14,H2BRFP:0004-0523-0473,423.314,1624.467,687659.541,5768481.000
15,H2BRFP:0004-0698-0607,501.873,1513.442,759556.171,6371591.000
16,H2BRFP:0004-0666-0506,262.023,2764.562,724379.263,6076507.000
17,H2BRFP:0004-0609-0600,410.320,2263.552,928780.938,7791145.000
18,H2BRFP:0004-0305-0424,280.381,3243.706,909475.147,7629197.000
19,H2BRFP:0004-0276-0452,281.454,1194.430,336177.514,2820049.000
20,H2BRFP:0004-0166-0520,371.577,2964.731,1101625.868,9241067.000
21,H2BRFP:0004-0091-0540,400.068,2318.356,927500.267,7780402.000
22,H2BRFP:0004-0293-0522,353.099,2686.470,948591.224,7957325.000
23,H2BRFP:0004-0390-0508,544.789,3190.441,1738116.742,14580316.000
24,H2BRFP:0004-0400-0404,436.904,835.043,364833.407,3060431.000
25,H2BRFP:0004-0480-0375,360.729,1203.142,434008.119,3640708.000
26,H2BRFP:0004-0286-0290,561.836,2262.995,1271431.902,10665497.000
27,H2BRFP:0004-0693-0149,481.012,768.447,369631.721,3100682.000
28,H2BRFP:0004-0633-0215,412.347,962.839,397023.513,3330460.000
29,H2BRFP:0004-0928-0258,503.185,2019.664,1016263.893,8525002.000
30,H2BRFP:0004-0935-0329,359.298,1577.251,566703.900,4753836.000
31,H2BRFP:0004-0759-0386,675.800,1743.968,1178574.372,9886555.000
32,H2BRFP:0004-0727-0714,436.427,1765.992,770726.607,6465295.000
