 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,15.922,8.126,129.389,2511.000
2,H2BRFP:background,45.449,8.887,403.884,7838.000
3,H2BRFP:background,27.207,8.820,239.971,4657.000
4,H2BRFP:Cntl,4391.507,356.816,1566961.232,30409308.000
5,H2BRFP:Expt,2608.501,215.137,561184.098,10890646.000
6,TCFLefH2Bd2EGFP:background,15.922,7.854,125.061,2427.000
7,TCFLefH2Bd2EGFP:background,45.449,7.741,351.840,6828.000
8,TCFLefH2Bd2EGFP:background,27.207,7.934,215.855,4189.000
9,TCFLefH2Bd2EGFP:Cntl,4391.507,412.232,1810320.693,35132075.000
10,TCFLefH2Bd2EGFP:Expt,2608.501,209.504,546490.346,10605491.000
